Data;Valor pago;Tipo de dividendos;Data de pagamento;Qauntidade de Ações;tick
21/03/2014;0,2000;DIVIDENDO;- ;1;CEDO4
25/10/2013;0,4000;DIVIDENDO;- ;1;CEDO4
01/02/2013;0,3000;DIVIDENDO;- ;1;CEDO4
04/12/2012;0,3000;DIVIDENDO;- ;1;CEDO4
27/02/2012;0,1800;DIVIDENDO;- ;1;CEDO4
22/08/2011;0,4235;JRS CAP PRÓPRIO;- ;1;CEDO4
24/01/2011;0,5000;DIVIDENDO;- ;1;CEDO4
20/08/2010;1,1765;JRS CAP PRÓPRIO;- ;1;CEDO4
29/01/2010;0,5000;DIVIDENDO;- ;1;CEDO4
24/04/2009;0,1000;DIVIDENDO;- ;1;CEDO4
19/12/2008;1,2400;JRS CAP PRÓPRIO;- ;1;CEDO4
19/11/2008;0,5900;JRS CAP PRÓPRIO;- ;1;CEDO4
20/04/2006;0,5000;DIVIDENDO;- ;1000;CEDO4
20/01/2006;0,6500;DIVIDENDO;- ;1000;CEDO4
21/10/2005;1,4200;JRS CAP PRÓPRIO;- ;1000;CEDO4
22/07/2005;1,4700;JRS CAP PRÓPRIO;- ;1000;CEDO4
29/04/2005;1,1800;JRS CAP PRÓPRIO;- ;1000;CEDO4
21/01/2005;1,4000;DIVIDENDO;- ;1000;CEDO4
21/10/2004;1,2000;DIVIDENDO;- ;1000;CEDO4
23/07/2004;1,0000;DIVIDENDO;- ;1000;CEDO4
22/04/2004;0,5000;DIVIDENDO;- ;1000;CEDO4
26/01/2004;1,0000;DIVIDENDO;- ;1000;CEDO4
24/10/2003;1,0000;DIVIDENDO;- ;1000;CEDO4
25/07/2003;0,6500;DIVIDENDO;- ;1000;CEDO4
25/04/2003;0,5000;DIVIDENDO;- ;1000;CEDO4
17/01/2003;1,2000;DIVIDENDO;- ;1000;CEDO4
03/07/2023;0,4351;JRS CAP PROPRIO;31/12/2023 ;1;CEEB3
18/04/2023;0,8089;DIVIDENDO;04/05/2023 ;1;CEEB3
10/03/2023;0,4244;JRS CAP PROPRIO;21/07/2023 ;1;CEEB3
04/01/2023;0,3960;JRS CAP PROPRIO;28/03/2023 ;1;CEEB3
05/10/2022;0,3795;JRS CAP PROPRIO;20/12/2022 ;1;CEEB3
01/08/2022;2,5815;DIVIDENDO;16/08/2022 ;1;CEEB3
05/07/2022;0,3905;JRS CAP PROPRIO;16/08/2022 ;1;CEEB3
18/04/2022;2,2168;DIVIDENDO;24/05/2022 ;1;CEEB3
04/04/2022;0,3581;JRS CAP PROPRIO;16/08/2022 ;1;CEEB3
05/01/2022;0,5192;JRS CAP PROPRIO;30/03/2022 ;1;CEEB3
03/12/2021;1,9404;DIVIDENDO;21/12/2021 ;1;CEEB3
05/07/2021;0,5148;JRS CAP PROPRIO;14/10/2021 ;1;CEEB3
05/07/2021;3,0352;DIVIDENDO;23/07/2021 ;1;CEEB3
08/04/2021;0,0854;DIVIDENDO;12/05/2021 ;1;CEEB3
06/01/2021;0,9718;JRS CAP PROPRIO;18/03/2021 ;1;CEEB3
06/01/2020;0,4991;JRS CAP PROPRIO;30/06/2020 ;1;CEEB3
03/07/2019;0,6028;JRS CAP PROPRIO;- ;1;CEEB3
16/04/2019;0,9856;DIVIDENDO;- ;1;CEEB3
19/02/2019;1,8492;DIVIDENDO;27/02/2019 ;1;CEEB3
04/01/2019;0,7101;JRS CAP PROPRIO;29/03/2019 ;1;CEEB3
03/07/2018;0,4733;JRS CAP PROPRIO;31/12/2018 ;1;CEEB3
05/07/2017;0,5939;JRS CAP PROPRIO;- ;1;CEEB3
20/12/2016;0,6008;JRS CAP PROPRIO;- ;1;CEEB3
04/08/2016;0,6008;JRS CAP PROPRIO;- ;1;CEEB3
23/03/2016;0,0342;JUROS;- ;1;CEEB3
19/06/2015;0,2141;DIVIDENDO;- ;1;CEEB3
19/06/2015;0,1990;JUROS;- ;1;CEEB3
30/12/2014;0,6228;JRS CAP PROPRIO;- ;1;CEEB3
30/12/2013;0,5844;JRS CAP PRÓPRIO;- ;1;CEEB3
29/04/2013;0,2902;DIVIDENDO;- ;1;CEEB3
28/12/2012;0,5830;JRS CAP PRÓPRIO;- ;1;CEEB3
18/04/2012;1,1283;DIVIDENDO;- ;1;CEEB3
18/04/2012;0,3352;DIVIDENDO;- ;1;CEEB3
29/12/2011;0,1460;JRS CAP PRÓPRIO;- ;1;CEEB3
30/09/2011;0,1460;JRS CAP PRÓPRIO;- ;1;CEEB3
29/08/2011;1,4170;DIVIDENDO;- ;1;CEEB3
30/06/2011;0,1460;JRS CAP PRÓPRIO;- ;1;CEEB3
27/04/2011;2,4167;DIVIDENDO;- ;1;CEEB3
31/03/2011;0,1460;JRS CAP PRÓPRIO;- ;1;CEEB3
30/12/2010;0,1377;JRS CAP PRÓPRIO;- ;1;CEEB3
30/09/2010;1,4510;DIVIDENDO;- ;1;CEEB3
30/09/2010;0,1376;JRS CAP PRÓPRIO;- ;1;CEEB3
30/06/2010;0,1377;JRS CAP PRÓPRIO;- ;1;CEEB3
31/03/2010;0,1376;JRS CAP PRÓPRIO;- ;1;CEEB3
29/03/2010;1,6703;DIVIDENDO;- ;1;CEEB3
18/12/2009;0,1262;JRS CAP PRÓPRIO;- ;1;CEEB3
30/09/2009;1,2206;DIVIDENDO;- ;1;CEEB3
30/09/2009;0,1262;JRS CAP PRÓPRIO;- ;1;CEEB3
29/06/2009;0,2629;JRS CAP PRÓPRIO;- ;1;CEEB3
27/03/2009;1,5075;DIVIDENDO;- ;1;CEEB3
30/12/2008;0,1209;JRS CAP PRÓPRIO;- ;1;CEEB3
31/10/2008;1,3874;DIVIDENDO;- ;1;CEEB3
31/10/2008;0,1209;JRS CAP PRÓPRIO;- ;1;CEEB3
31/07/2008;0,1209;JRS CAP PRÓPRIO;- ;1;CEEB3
28/04/2008;0,1209;JRS CAP PRÓPRIO;- ;1;CEEB3
24/04/2008;1,4657;DIVIDENDO;- ;1;CEEB3
17/12/2007;0,1010;JRS CAP PRÓPRIO;- ;1;CEEB3
31/10/2007;0,0010;JRS CAP PRÓPRIO;- ;1;CEEB3
01/10/2007;0,0144;DIVIDENDO;- ;1;CEEB3
30/07/2007;0,0011;JRS CAP PRÓPRIO;- ;1;CEEB3
28/05/2007;1,0870;JRS CAP PRÓPRIO;- ;1000;CEEB3
28/03/2007;12,3400;DIVIDENDO;- ;1000;CEEB3
14/12/2006;1,0201;JRS CAP PRÓPRIO;- ;1000;CEEB3
17/11/2006;1,1179;JRS CAP PRÓPRIO;- ;1000;CEEB3
28/09/2006;9,4277;DIVIDENDO;- ;1000;CEEB3
24/07/2006;1,2107;JRS CAP PRÓPRIO;- ;1000;CEEB3
22/05/2006;1,3395;JRS CAP PRÓPRIO;- ;1000;CEEB3
07/03/2006;7,0256;DIVIDENDO;- ;1000;CEEB3
16/12/2005;1,5455;JRS CAP PRÓPRIO;- ;1000;CEEB3
30/11/2005;2,3183;JRS CAP PRÓPRIO;- ;1000;CEEB3
20/10/2005;13,4976;DIVIDENDO;- ;1000;CEEB3
22/07/2005;2,9365;JRS CAP PRÓPRIO;- ;1000;CEEB3
22/04/2005;1,1334;JRS CAP PRÓPRIO;- ;1000;CEEB3
13/12/2004;1,2879;JRS CAP PRÓPRIO;- ;1000;CEEB3
29/11/2004;5,4721;DIVIDENDO;- ;1000;CEEB3
12/11/2004;3,7608;JRS CAP PRÓPRIO;- ;1000;CEEB3
29/07/2004;2,2952;JRS CAP PRÓPRIO;- ;1000;CEEB3
30/03/2004;4,5903;DIVIDENDO;- ;1000;CEEB3
30/03/2004;4,5427;DIVIDENDO;- ;1000;CEEB3
30/12/2003;3,4881;JRS CAP PRÓPRIO;- ;1000;CEEB3
03/01/2003;3,5703;JRS CAP PRÓPRIO;- ;1000;CEEB3
30/04/2002;0,4710;DIVIDENDO;- ;1000;CEEB3
08/01/2002;1,6474;JRS CAP PRÓPRIO;- ;1000;CEEB3
04/01/2002;4,0387;JRS CAP PRÓPRIO;- ;1000;CEEB3
14/08/2001;0,4387;JRS CAP PRÓPRIO;- ;1000;CEEB3
25/04/2001;2,5500;DIVIDENDO;- ;1000;CEEB3
05/01/2001;2,0100;JRS CAP PRÓPRIO;- ;1000;CEEB3
28/08/2000;2,0700;JRS CAP PRÓPRIO;- ;1000;CEEB3
23/04/1999;2,5500;JRS CAP PRÓPRIO;- ;1000;CEEB3
23/04/1999;1,4300;DIVIDENDO;- ;1000;CEEB3
19/10/1998;2,3280;JRS CAP PRÓPRIO;- ;1000;CEEB3
16/04/1998;4,4400;DIVIDENDO;- ;1000;CEEB3
03/07/2023;0,4351;JRS CAP PROPRIO;31/12/2023 ;1;CEEB5
18/04/2023;0,8089;DIVIDENDO;04/05/2023 ;1;CEEB5
10/03/2023;0,4244;JRS CAP PROPRIO;21/07/2023 ;1;CEEB5
04/01/2023;0,3960;JRS CAP PROPRIO;28/03/2023 ;1;CEEB5
05/10/2022;0,3795;JRS CAP PROPRIO;20/12/2022 ;1;CEEB5
01/08/2022;2,5815;DIVIDENDO;16/08/2022 ;1;CEEB5
05/07/2022;0,3905;JRS CAP PROPRIO;16/08/2022 ;1;CEEB5
18/04/2022;2,2168;DIVIDENDO;24/05/2022 ;1;CEEB5
04/04/2022;0,3581;JRS CAP PROPRIO;16/08/2022 ;1;CEEB5
05/01/2022;0,5192;JRS CAP PROPRIO;30/03/2022 ;1;CEEB5
03/12/2021;1,9404;DIVIDENDO;21/12/2021 ;1;CEEB5
23/03/2016;0,0342;JUROS;- ;1;CEEB5
19/06/2015;0,2141;DIVIDENDO;- ;1;CEEB5
19/06/2015;0,1990;JUROS;- ;1;CEEB5
30/12/2014;0,6228;JRS CAP PROPRIO;- ;1;CEEB5
30/12/2013;0,5844;JRS CAP PRÓPRIO;- ;1;CEEB5
29/04/2013;0,2902;DIVIDENDO;- ;1;CEEB5
28/12/2012;0,5830;JRS CAP PRÓPRIO;- ;1;CEEB5
18/04/2012;1,1283;DIVIDENDO;- ;1;CEEB5
18/04/2012;0,3352;DIVIDENDO;- ;1;CEEB5
29/12/2011;0,1460;JRS CAP PRÓPRIO;- ;1;CEEB5
30/09/2011;0,1460;JRS CAP PRÓPRIO;- ;1;CEEB5
29/08/2011;1,4170;DIVIDENDO;- ;1;CEEB5
30/06/2011;0,1460;JRS CAP PRÓPRIO;- ;1;CEEB5
27/04/2011;2,4167;DIVIDENDO;- ;1;CEEB5
31/03/2011;0,1460;JRS CAP PRÓPRIO;- ;1;CEEB5
30/12/2010;0,1377;JRS CAP PRÓPRIO;- ;1;CEEB5
30/09/2010;1,4510;DIVIDENDO;- ;1;CEEB5
30/09/2010;0,1376;JRS CAP PRÓPRIO;- ;1;CEEB5
30/06/2010;0,1377;JRS CAP PRÓPRIO;- ;1;CEEB5
31/03/2010;0,1376;JRS CAP PRÓPRIO;- ;1;CEEB5
29/03/2010;1,6703;DIVIDENDO;- ;1;CEEB5
18/12/2009;0,1262;JRS CAP PRÓPRIO;- ;1;CEEB5
30/09/2009;1,2206;DIVIDENDO;- ;1;CEEB5
30/09/2009;0,1262;JRS CAP PRÓPRIO;- ;1;CEEB5
29/06/2009;0,2629;JRS CAP PRÓPRIO;- ;1;CEEB5
27/03/2009;1,5075;DIVIDENDO;- ;1;CEEB5
30/12/2008;0,1209;JRS CAP PRÓPRIO;- ;1;CEEB5
31/10/2008;1,3874;DIVIDENDO;- ;1;CEEB5
31/10/2008;0,1209;JRS CAP PRÓPRIO;- ;1;CEEB5
31/07/2008;0,1209;JRS CAP PRÓPRIO;- ;1;CEEB5
28/04/2008;0,1209;JRS CAP PRÓPRIO;- ;1;CEEB5
24/04/2008;1,4657;DIVIDENDO;- ;1;CEEB5
17/12/2007;0,1010;JRS CAP PRÓPRIO;- ;1;CEEB5
31/10/2007;0,0010;JRS CAP PRÓPRIO;- ;1;CEEB5
01/10/2007;0,0144;DIVIDENDO;- ;1;CEEB5
30/07/2007;0,0011;JRS CAP PRÓPRIO;- ;1;CEEB5
28/05/2007;1,0870;JRS CAP PRÓPRIO;- ;1000;CEEB5
28/03/2007;12,3400;DIVIDENDO;- ;1000;CEEB5
14/12/2006;1,0201;JRS CAP PRÓPRIO;- ;1000;CEEB5
17/11/2006;1,1179;JRS CAP PRÓPRIO;- ;1000;CEEB5
28/09/2006;9,4277;DIVIDENDO;- ;1000;CEEB5
24/07/2006;1,2107;JRS CAP PRÓPRIO;- ;1000;CEEB5
22/05/2006;1,3395;JRS CAP PRÓPRIO;- ;1000;CEEB5
07/03/2006;7,0256;DIVIDENDO;- ;1000;CEEB5
16/12/2005;1,5455;JRS CAP PRÓPRIO;- ;1000;CEEB5
30/11/2005;2,3183;JRS CAP PRÓPRIO;- ;1000;CEEB5
20/10/2005;13,4976;DIVIDENDO;- ;1000;CEEB5
22/07/2005;2,9365;JRS CAP PRÓPRIO;- ;1000;CEEB5
22/04/2005;1,1334;JRS CAP PRÓPRIO;- ;1000;CEEB5
13/12/2004;1,2879;JRS CAP PRÓPRIO;- ;1000;CEEB5
29/11/2004;5,4721;DIVIDENDO;- ;1000;CEEB5
12/11/2004;3,7608;JRS CAP PRÓPRIO;- ;1000;CEEB5
29/07/2004;2,5247;JRS CAP PRÓPRIO;- ;1000;CEEB5
30/03/2004;5,0494;DIVIDENDO;- ;1000;CEEB5
30/03/2004;4,9970;DIVIDENDO;- ;1000;CEEB5
30/12/2003;3,8369;JRS CAP PRÓPRIO;- ;1000;CEEB5
03/01/2003;3,9273;JRS CAP PRÓPRIO;- ;1000;CEEB5
30/04/2002;0,4710;DIVIDENDO;- ;1000;CEEB5
08/01/2002;1,6474;JRS CAP PRÓPRIO;- ;1000;CEEB5
04/01/2002;4,0387;JRS CAP PRÓPRIO;- ;1000;CEEB5
14/08/2001;0,4387;JRS CAP PRÓPRIO;- ;1000;CEEB5
25/04/2001;2,5500;DIVIDENDO;- ;1000;CEEB5
05/01/2001;2,0100;JRS CAP PRÓPRIO;- ;1000;CEEB5
28/08/2000;2,0700;JRS CAP PRÓPRIO;- ;1000;CEEB5
28/04/2023;0,5095;DIVIDENDO;15/12/2023 ;1;CEGR3
28/04/2023;0,2457;DIVIDENDO;27/07/2023 ;1;CEGR3
12/12/2022;0,2651;JRS CAP PROPRIO;27/07/2023 ;1;CEGR3
29/04/2022;0,4495;DIVIDENDO;15/12/2022 ;1;CEGR3
09/12/2021;0,1907;JRS CAP PROPRIO;27/07/2022 ;1;CEGR3
09/12/2021;0,9821;DIVIDENDO;20/12/2021 ;1;CEGR3
30/04/2021;0,5875;DIVIDENDO;15/12/2021 ;1000;CEGR3
30/04/2021;0,5875;DIVIDENDO;30/07/2021 ;1000;CEGR3
03/12/2020;0,1811;JRS CAP PROPRIO;30/07/2021 ;1000;CEGR3
29/04/2020;0,0981;DIVIDENDO;18/12/2020 ;1000;CEGR3
06/12/2019;0,2804;JRS CAP PROPRIO;31/07/2020 ;1000;CEGR3
06/12/2019;0,5546;DIVIDENDO;18/12/2020 ;1000;CEGR3
06/12/2019;0,7935;DIVIDENDO;18/12/2019 ;1000;CEGR3
25/04/2019;0,6786;DIVIDENDO;18/12/2019 ;1000;CEGR3
25/04/2019;0,3054;DIVIDENDO;18/12/2019 ;1000;CEGR3
11/12/2018;0,3280;JRS CAP PROPRIO;30/07/2019 ;1000;CEGR3
27/04/2018;0,5571;DIVIDENDO;19/12/2018 ;1000;CEGR3
12/12/2017;0,3125;JRS CAP PROPRIO;- ;1000;CEGR3
12/12/2017;0,3125;JRS CAP PROPRIO;- ;1;CEGR3
27/04/2017;0,4882;DIVIDENDO;- ;1000;CEGR3
20/12/2016;0,2970;JRS CAP PROPRIO;- ;1000;CEGR3
27/04/2016;0,0007;DIVIDENDO;- ;1000;CEGR3
03/12/2015;0,8753;JUROS;- ;1000;CEGR3
28/04/2015;2,3897;Dividendo;- ;1000;CEGR3
22/12/2014;0,7002;JRS CAP PROPRIO;- ;1000;CEGR3
30/04/2014;2,9313;DIVIDENDO;- ;1000;CEGR3
13/12/2013;0,6999;JRS CAP PRÓPRIO;- ;1000;CEGR3
29/04/2013;2,7491;DIVIDENDO;- ;1000;CEGR3
29/04/2013;1,9497;DIVIDENDO;- ;1000;CEGR3
11/12/2012;0,7995;JRS CAP PRÓPRIO;- ;1000;CEGR3
27/04/2012;3,7845;DIVIDENDO;- ;1000;CEGR3
20/12/2011;0,8197;JRS CAP PRÓPRIO;- ;1000;CEGR3
29/04/2011;0,8639;DIVIDENDO;- ;1000;CEGR3
22/12/2010;0,7512;JRS CAP PRÓPRIO;- ;1000;CEGR3
26/04/2010;1,4473;DIVIDENDO;- ;1000;CEGR3
28/12/2009;0,6264;JRS CAP PRÓPRIO;- ;1000;CEGR3
28/04/2009;0,5975;DIVIDENDO;- ;1000;CEGR3
29/12/2008;0,5534;JRS CAP PRÓPRIO;- ;1000;CEGR3
30/04/2008;0,5919;DIVIDENDO;- ;1000;CEGR3
13/12/2007;0,1609;JRS CAP PRÓPRIO;- ;1000;CEGR3
20/04/2007;0,0337;DIVIDENDO;- ;1000;CEGR3
14/12/2006;0,1788;JRS CAP PRÓPRIO;- ;1000;CEGR3
26/04/2006;0,1944;JRS CAP PRÓPRIO;- ;1000;CEGR3
26/04/2006;0,0379;DIVIDENDO;- ;1000;CEGR3
28/04/2005;0,0538;DIVIDENDO;- ;1000;CEGR3
28/04/2005;0,0537;DIVIDENDO;- ;1000;CEGR3
28/04/2005;0,0536;DIVIDENDO;- ;1000;CEGR3
30/12/2004;0,5135;JRS CAP PRÓPRIO;- ;1000;CEGR3
29/04/2004;0,0326;DIVIDENDO;- ;1000;CEGR3
29/04/2004;0,0326;DIVIDENDO;- ;1000;CEGR3
30/12/2003;0,5061;JRS CAP PRÓPRIO;- ;1000;CEGR3
30/04/2003;0,1129;DIVIDENDO;- ;1000;CEGR3
30/12/2002;0,3768;JRS CAP PRÓPRIO;- ;1000;CEGR3
26/04/2002;0,3264;JRS CAP PRÓPRIO;- ;1000;CEGR3
26/04/2002;0,1732;DIVIDENDO;- ;1000;CEGR3
22/12/2000;0,2813;JRS CAP PRÓPRIO;- ;1000;CEGR3
26/04/2016;0,0166;DIVIDENDO;- ;1;CEPE3
19/06/2015;0,2008;JUROS;- ;1;CEPE3
23/04/2015;0,1104;Dividendo;- ;1;CEPE3
19/04/2022;3,4186;DIVIDENDO;05/05/2022 ;1;CEPE5
19/04/2022;0,3304;DIVIDENDO;05/05/2022 ;1;CEPE5
05/01/2022;0,5288;JRS CAP PROPRIO;12/04/2022 ;1;CEPE5
05/07/2021;0,4827;JRS CAP PROPRIO;26/08/2021 ;1;CEPE5
08/04/2021;1,4656;DIVIDENDO;31/12/2021 ;1;CEPE5
06/01/2021;1,0147;JRS CAP PROPRIO;31/12/2021 ;1;CEPE5
30/07/2020;1,0035;DIVIDENDO;10/12/2020 ;1;CEPE5
06/01/2020;0,6309;JRS CAP PROPRIO;30/06/2020 ;1;CEPE5
03/07/2019;0,6293;JRS CAP PROPRIO;- ;1;CEPE5
15/04/2019;0,6062;DIVIDENDO;- ;1;CEPE5
03/07/2018;0,6722;JRS CAP PROPRIO;31/12/2018 ;1;CEPE5
21/12/2017;1,0042;JRS CAP PROPRIO;- ;1;CEPE5
10/08/2017;0,3122;DIVIDENDO;- ;1;CEPE5
10/04/2017;0,0004;DIVIDENDO;- ;1;CEPE5
26/04/2016;0,0166;DIVIDENDO;- ;1;CEPE5
19/06/2015;0,2008;JUROS;- ;1;CEPE5
23/04/2015;0,1104;Dividendo;- ;1;CEPE5
30/12/2014;1,0201;JRS CAP PROPRIO;- ;1;CEPE5
26/04/2013;0,2024;DIVIDENDO;- ;1;CEPE5
18/04/2012;0,7773;DIVIDENDO;- ;1;CEPE5
29/12/2011;0,3001;JRS CAP PRÓPRIO;- ;1;CEPE5
30/09/2011;0,3001;JRS CAP PRÓPRIO;- ;1;CEPE5
29/08/2011;1,2732;DIVIDENDO;- ;1;CEPE5
30/06/2011;0,3001;JRS CAP PRÓPRIO;- ;1;CEPE5
26/04/2011;0,6742;DIVIDENDO;- ;1;CEPE5
31/03/2011;0,3001;JRS CAP PRÓPRIO;- ;1;CEPE5
30/12/2010;0,2838;JRS CAP PRÓPRIO;- ;1;CEPE5
30/09/2010;1,5223;DIVIDENDO;- ;1;CEPE5
30/09/2010;0,2849;JRS CAP PRÓPRIO;- ;1;CEPE5
30/06/2010;0,2839;JRS CAP PRÓPRIO;- ;1;CEPE5
01/04/2010;0,2826;JRS CAP PRÓPRIO;- ;1;CEPE5
29/03/2010;1,5020;DIVIDENDO;- ;1;CEPE5
18/12/2009;0,2691;JRS CAP PRÓPRIO;- ;1;CEPE5
30/09/2009;1,8554;DIVIDENDO;- ;1;CEPE5
30/09/2009;0,2678;JRS CAP PRÓPRIO;- ;1;CEPE5
29/06/2009;0,5356;JRS CAP PRÓPRIO;- ;1;CEPE5
25/03/2009;2,0802;DIVIDENDO;- ;1;CEPE5
30/12/2008;0,2522;JRS CAP PRÓPRIO;- ;1;CEPE5
31/10/2008;1,7784;DIVIDENDO;- ;1;CEPE5
31/10/2008;0,2532;JRS CAP PRÓPRIO;- ;1;CEPE5
31/07/2008;0,2517;JRS CAP PRÓPRIO;- ;1;CEPE5
28/04/2008;0,2517;JRS CAP PRÓPRIO;- ;1;CEPE5
25/04/2008;1,5661;DIVIDENDO;- ;1;CEPE5
20/12/2007;0,2389;JRS CAP PRÓPRIO;- ;1;CEPE5
31/10/2007;0,2357;JRS CAP PRÓPRIO;- ;1000;CEPE5
01/10/2007;1,4320;DIVIDENDO;- ;1000;CEPE5
30/07/2007;0,2450;JRS CAP PRÓPRIO;- ;1000;CEPE5
28/05/2007;0,2450;JRS CAP PRÓPRIO;- ;1000;CEPE5
28/03/2007;1,7133;DIVIDENDO;- ;1000;CEPE5
18/12/2006;0,2531;JRS CAP PRÓPRIO;- ;1000;CEPE5
17/11/2006;0,2772;JRS CAP PRÓPRIO;- ;1000;CEPE5
24/07/2006;0,3026;JRS CAP PRÓPRIO;- ;1000;CEPE5
23/05/2006;0,3321;JRS CAP PRÓPRIO;- ;1000;CEPE5
07/03/2006;0,7206;DIVIDENDO;- ;1000;CEPE5
07/03/2006;0,0074;DIVIDENDO;- ;1000;CEPE5
22/12/2005;0,8368;JRS CAP PRÓPRIO;- ;1000;CEPE5
30/03/2005;0,2901;DIVIDENDO;- ;1000;CEPE5
13/12/2004;0,7233;JRS CAP PRÓPRIO;- ;1000;CEPE5
31/03/2004;0,6661;DIVIDENDO;- ;1000;CEPE5
29/12/2003;0,6369;JRS CAP PRÓPRIO;- ;1000;CEPE5
29/04/2003;0,1715;DIVIDENDO;- ;1000;CEPE5
29/04/2002;1,2094;DIVIDENDO;- ;1000;CEPE5
04/01/2002;0,2268;JRS CAP PRÓPRIO;- ;1000;CEPE5
29/06/2001;0,3693;JRS CAP PRÓPRIO;- ;1000;CEPE5
02/01/2001;0,8287;JRS CAP PRÓPRIO;- ;1000;CEPE5
22/02/2000;0,0890;DIVIDENDO;- ;1000;CEPE5
21/01/2000;0,4740;JRS CAP PRÓPRIO;- ;1000;CEPE5
01/10/1999;0,3340;JRS CAP PRÓPRIO;- ;1000;CEPE5
10/05/1999;0,1800;JRS CAP PRÓPRIO;- ;1000;CEPE5
30/12/1998;0,2379;JRS CAP PRÓPRIO;- ;1000;CEPE5
31/07/1998;0,3621;JRS CAP PRÓPRIO;- ;1000;CEPE5
19/04/2022;3,7605;DIVIDENDO;05/05/2022 ;1;CEPE6
19/04/2022;0,3634;DIVIDENDO;05/05/2022 ;1;CEPE6
05/01/2022;0,5817;JRS CAP PROPRIO;12/04/2022 ;1;CEPE6
05/07/2021;0,5309;JRS CAP PROPRIO;26/08/2021 ;1;CEPE6
08/04/2021;1,6122;DIVIDENDO;31/12/2021 ;1;CEPE6
06/01/2021;1,1162;JRS CAP PROPRIO;31/12/2021 ;1;CEPE6
30/07/2020;1,1038;DIVIDENDO;10/12/2020 ;1;CEPE6
06/01/2020;0,6939;JRS CAP PROPRIO;30/06/2020 ;1;CEPE6
03/07/2019;0,6922;JRS CAP PROPRIO;- ;1;CEPE6
15/04/2019;0,6668;DIVIDENDO;- ;1;CEPE6
03/07/2018;0,7394;JRS CAP PROPRIO;31/12/2018 ;1;CEPE6
21/12/2017;1,1046;JRS CAP PROPRIO;- ;1;CEPE6
10/08/2017;0,3434;DIVIDENDO;- ;1;CEPE6
10/04/2017;0,0001;DIVIDENDO;- ;1;CEPE6
19/06/2015;0,2209;JUROS;- ;1;CEPE6
23/04/2015;0,1104;Dividendo;- ;1;CEPE6
30/12/2014;1,1221;JRS CAP PROPRIO;- ;1;CEPE6
26/04/2013;0,2226;DIVIDENDO;- ;1;CEPE6
18/04/2012;0,8550;DIVIDENDO;- ;1;CEPE6
29/12/2011;0,3301;JRS CAP PRÓPRIO;- ;1;CEPE6
30/09/2011;0,3301;JRS CAP PRÓPRIO;- ;1;CEPE6
29/08/2011;1,4005;DIVIDENDO;- ;1;CEPE6
30/06/2011;0,3301;JRS CAP PRÓPRIO;- ;1;CEPE6
26/04/2011;0,7417;DIVIDENDO;- ;1;CEPE6
31/03/2011;0,3301;JRS CAP PRÓPRIO;- ;1;CEPE6
30/12/2010;0,3122;JRS CAP PRÓPRIO;- ;1;CEPE6
30/09/2010;1,6745;DIVIDENDO;- ;1;CEPE6
30/09/2010;0,3134;JRS CAP PRÓPRIO;- ;1;CEPE6
30/06/2010;0,3122;JRS CAP PRÓPRIO;- ;1;CEPE6
01/04/2010;0,3108;JRS CAP PRÓPRIO;- ;1;CEPE6
29/03/2010;1,6522;DIVIDENDO;- ;1;CEPE6
18/12/2009;0,2960;JRS CAP PRÓPRIO;- ;1;CEPE6
30/09/2009;2,0409;DIVIDENDO;- ;1;CEPE6
30/09/2009;0,2946;JRS CAP PRÓPRIO;- ;1;CEPE6
29/06/2009;0,5891;JRS CAP PRÓPRIO;- ;1;CEPE6
25/03/2009;2,2883;DIVIDENDO;- ;1;CEPE6
30/12/2008;0,2774;JRS CAP PRÓPRIO;- ;1;CEPE6
31/10/2008;1,9563;DIVIDENDO;- ;1;CEPE6
31/10/2008;0,2785;JRS CAP PRÓPRIO;- ;1;CEPE6
31/07/2008;0,2769;JRS CAP PRÓPRIO;- ;1;CEPE6
28/04/2008;0,2769;JRS CAP PRÓPRIO;- ;1;CEPE6
25/04/2008;1,7227;DIVIDENDO;- ;1;CEPE6
20/12/2007;0,2627;JRS CAP PRÓPRIO;- ;1;CEPE6
31/10/2007;0,2592;JRS CAP PRÓPRIO;- ;1000;CEPE6
01/10/2007;1,5751;DIVIDENDO;- ;1000;CEPE6
30/07/2007;0,2695;JRS CAP PRÓPRIO;- ;1000;CEPE6
28/05/2007;0,2695;JRS CAP PRÓPRIO;- ;1000;CEPE6
28/03/2007;1,7527;DIVIDENDO;- ;1000;CEPE6
18/12/2006;0,2784;JRS CAP PRÓPRIO;- ;1000;CEPE6
17/11/2006;0,3049;JRS CAP PRÓPRIO;- ;1000;CEPE6
24/07/2006;0,3329;JRS CAP PRÓPRIO;- ;1000;CEPE6
23/05/2006;0,3653;JRS CAP PRÓPRIO;- ;1000;CEPE6
07/03/2006;0,8848;DIVIDENDO;- ;1000;CEPE6
07/03/2006;0,7212;DIVIDENDO;- ;1000;CEPE6
22/12/2005;0,9205;JRS CAP PRÓPRIO;- ;1000;CEPE6
30/03/2005;0,0623;DIVIDENDO;- ;1000;CEPE6
13/12/2004;0,1298;JRS CAP PRÓPRIO;- ;1000;CEPE6
31/03/2004;0,7327;DIVIDENDO;- ;1000;CEPE6
29/12/2003;0,7006;JRS CAP PRÓPRIO;- ;1000;CEPE6
29/04/2003;0,1886;DIVIDENDO;- ;1000;CEPE6
