CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Data_Inicio_Exercicio_Social;Data_Fim_Exercicio_Social;Especie_Acao;Classe_Acao;Dividendo_Distribuido;Montante;Data_Pagamento_Dividendo
67.620.377/0001-14;2022-01-01;15;126969;2020-01-01;2020-12-31;Ordinária;;Outros;376091535.66;2021-04-20
67.620.377/0001-14;2022-01-01;15;126969;2021-01-01;2021-12-31;Ordinária;;Dividendo Obrigatório;200000000.00;2021-11-25
67.620.377/0001-14;2022-01-01;15;126969;2021-01-01;2021-12-31;Ordinária;;Dividendo Obrigatório;142620705.34;2022-05-09
67.620.377/0001-14;2022-01-01;15;126969;2021-01-01;2021-12-31;Ordinária;;Outros;57379294.66;2022-05-09
68.400.225/0001-79;2022-06-30;5;120511;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;1782000.00;2020-03-06
68.400.225/0001-79;2022-06-30;5;120511;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;1310000.00;2020-03-11
68.400.225/0001-79;2022-06-30;5;120511;2020-01-01;2020-12-31;Ordinária;;;0.00;
68.400.225/0001-79;2022-06-30;5;120511;2021-01-01;2021-06-30;Ordinária;;;0.00;
71.208.516/0001-74;2022-01-01;8;127123;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;100653069.87;2020-07-30
71.208.516/0001-74;2022-01-01;8;127123;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;67290048.72;2021-05-27
71.208.516/0001-74;2022-01-01;8;127123;2021-01-01;2021-12-31;Ordinária;;Dividendo Obrigatório;76310259.72;2022-05-11
71.476.527/0001-35;2022-01-01;20;126239;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;18094002.72;2020-12-30
71.476.527/0001-35;2022-01-01;20;126239;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;11816337.50;2019-06-25
71.476.527/0001-35;2022-01-01;20;126239;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;17327742.76;2019-09-03
71.476.527/0001-35;2022-01-01;20;126239;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;15353540.60;2019-12-04
71.476.527/0001-35;2022-01-01;20;126239;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;13743650.00;2020-10-16
71.476.527/0001-35;2022-01-01;20;126239;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;16743493.61;2020-11-20
71.476.527/0001-35;2022-01-01;20;126239;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;17088551.90;2021-12-31
71.476.527/0001-35;2022-01-01;20;126239;2021-01-01;2021-12-31;Ordinária;;;0.00;
73.178.600/0001-18;2022-01-01;11;125767;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;98762316.06;2020-12-17
73.178.600/0001-18;2022-01-01;11;125767;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;418060978.50;2021-06-14
73.178.600/0001-18;2022-01-01;11;125767;2021-01-01;2021-12-31;Ordinária;;Dividendo Obrigatório;217159668.05;2022-12-31
73.903.718/0001-61;2022-01-01;1;116142;2019-01-01;2019-12-31;Ordinária;;;0.00;
73.903.718/0001-61;2022-01-01;1;116142;2020-01-01;2020-12-31;Ordinária;;;0.00;
73.903.718/0001-61;2022-01-01;1;116142;2021-01-01;2021-12-31;Ordinária;;;0.00;
75.315.333/0001-09;2022-01-01;19;127401;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;962000000.00;2019-11-29
75.315.333/0001-09;2022-01-01;19;127401;2020-01-01;2020-12-31;Ordinária;;Juros Sobre Capital Próprio;2537206020.99;2020-11-23
75.315.333/0001-09;2022-01-01;19;127401;2021-01-01;2021-12-31;Ordinária;;;2986894076.08;2021-06-11
76.483.817/0001-20;2022-01-01;6;125885;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;162605067.34;2020-09-30
76.483.817/0001-20;2022-01-01;6;125885;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;162605067.34;2020-06-29
76.483.817/0001-20;2022-01-01;6;125885;2019-01-01;2019-12-31;Preferencial;Preferencial Classe A;Juros Sobre Capital Próprio;645577.64;2020-06-29
76.483.817/0001-20;2022-01-01;6;125885;2019-01-01;2019-12-31;Preferencial;Preferencial Classe A;Juros Sobre Capital Próprio;645577.64;2020-09-30
76.483.817/0001-20;2022-01-01;6;125885;2019-01-01;2019-12-31;Preferencial;Preferencial Classe B;Juros Sobre Capital Próprio;158249355.02;2020-09-30
76.483.817/0001-20;2022-01-01;6;125885;2019-01-01;2019-12-31;Preferencial;Preferencial Classe B;Juros Sobre Capital Próprio;158249355.02;2020-06-29
76.483.817/0001-20;2022-01-01;6;125885;2020-01-01;2020-12-31;Ordinária;;Juros Sobre Capital Próprio;408744589.79;2021-08-11
76.483.817/0001-20;2022-01-01;6;125885;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;106333875.64;2021-08-11
76.483.817/0001-20;2022-01-01;6;125885;2020-01-01;2020-12-31;Ordinária;;Outros;62390673.75;2021-08-11
76.483.817/0001-20;2022-01-01;6;125885;2020-01-01;2020-12-31;Ordinária;;Juros Sobre Capital Próprio;67926139.65;2021-08-11
76.483.817/0001-20;2022-01-01;6;125885;2020-01-01;2020-12-31;Ordinária;;Outros;632731530.67;2021-04-30
76.483.817/0001-20;2022-01-01;6;125885;2020-01-01;2020-12-31;Preferencial;Preferencial Classe A;Juros Sobre Capital Próprio;168339.77;2021-08-11
76.483.817/0001-20;2022-01-01;6;125885;2020-01-01;2020-12-31;Preferencial;Preferencial Classe A;Outros;154621.37;2021-08-11
76.483.817/0001-20;2022-01-01;6;125885;2020-01-01;2020-12-31;Preferencial;Preferencial Classe A;Outros;1568084.06;2021-04-30
76.483.817/0001-20;2022-01-01;6;125885;2020-01-01;2020-12-31;Preferencial;Preferencial Classe A;Dividendo Obrigatório;469999.79;2021-08-11
76.483.817/0001-20;2022-01-01;6;125885;2020-01-01;2020-12-31;Preferencial;Preferencial Classe A;Juros Sobre Capital Próprio;1012982.30;2021-08-11
76.483.817/0001-20;2022-01-01;6;125885;2020-01-01;2020-12-31;Preferencial;Preferencial Classe A;Dividendo Obrigatório;781331.33;2021-09-30
76.483.817/0001-20;2022-01-01;6;125885;2020-01-01;2020-12-31;Preferencial;Preferencial Classe B;Juros Sobre Capital Próprio;397742427.91;2021-08-11
76.483.817/0001-20;2022-01-01;6;125885;2020-01-01;2020-12-31;Preferencial;Preferencial Classe B;Dividendo Obrigatório;103471701.33;2021-08-11
76.483.817/0001-20;2022-01-01;6;125885;2020-01-01;2020-12-31;Preferencial;Preferencial Classe B;Outros;615700385.27;2021-04-30
76.483.817/0001-20;2022-01-01;6;125885;2020-01-01;2020-12-31;Preferencial;Preferencial Classe B;Outros;60711314.58;2021-08-11
76.483.817/0001-20;2022-01-01;6;125885;2020-01-01;2020-12-31;Preferencial;Preferencial Classe B;Juros Sobre Capital Próprio;66097859.02;2021-08-11
76.483.817/0001-20;2022-01-01;6;125885;2021-01-01;2021-12-31;Ordinária;;Outros;505554282.32;
76.483.817/0001-20;2022-01-01;6;125885;2021-01-01;2021-12-31;Ordinária;;Juros Sobre Capital Próprio;86958679.32;2021-11-30
76.483.817/0001-20;2022-01-01;6;125885;2021-01-01;2021-12-31;Ordinária;;Juros Sobre Capital Próprio;104663254.68;
76.483.817/0001-20;2022-01-01;6;125885;2021-01-01;2021-12-31;Ordinária;;Outros;434367029.29;2021-11-30
76.483.817/0001-20;2022-01-01;6;125885;2021-01-01;2021-12-31;Preferencial;;Outros;1621226.01;
76.483.817/0001-20;2022-01-01;6;125885;2021-01-01;2021-12-31;Preferencial;;Outros;861499623.38;
76.483.817/0001-20;2022-01-01;6;125885;2021-01-01;2021-12-31;Preferencial;Preferencial Classe A;Outros;1417876.52;2021-11-30
76.483.817/0001-20;2022-01-01;6;125885;2021-01-01;2021-12-31;Preferencial;Preferencial Classe A;Juros Sobre Capital Próprio;335425.26;
76.483.817/0001-20;2022-01-01;6;125885;2021-01-01;2021-12-31;Preferencial;Preferencial Classe A;Juros Sobre Capital Próprio;283853.68;2021-11-30
76.483.817/0001-20;2022-01-01;6;125885;2021-01-01;2021-12-31;Preferencial;Preferencial Classe B;Juros Sobre Capital Próprio;152393061.00;2021-11-30
76.483.817/0001-20;2022-01-01;6;125885;2021-01-01;2021-12-31;Preferencial;Preferencial Classe B;Juros Sobre Capital Próprio;178174797.50;
76.483.817/0001-20;2022-01-01;6;125885;2021-01-01;2021-12-31;Preferencial;Preferencial Classe B;Outros;761218051.10;2021-11-30
76.484.013/0001-45;2022-01-01;14;126125;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;103253422.74;2020-06-22
76.484.013/0001-45;2022-01-01;14;126125;2019-01-01;2019-12-31;Preferencial;;Juros Sobre Capital Próprio;227157471.85;2020-06-22
76.484.013/0001-45;2022-01-01;14;126125;2020-01-01;2020-12-31;Ordinária;;Juros Sobre Capital Próprio;92633693.78;2021-06-18
76.484.013/0001-45;2022-01-01;14;126125;2020-01-01;2020-12-31;Preferencial;;Juros Sobre Capital Próprio;203794074.14;2021-06-18
76.484.013/0001-45;2022-01-01;14;126125;2021-01-01;2021-12-31;Ordinária;;Juros Sobre Capital Próprio;101832354.80;2022-06-24
76.484.013/0001-45;2022-01-01;14;126125;2021-01-01;2021-12-31;Ordinária;;Dividendo Obrigatório;5531552.41;2022-06-24
76.484.013/0001-45;2022-01-01;14;126125;2021-01-01;2021-12-31;Preferencial;;Dividendo Obrigatório;12169412.18;2022-06-24
76.484.013/0001-45;2022-01-01;14;126125;2021-01-01;2021-12-31;Preferencial;;Juros Sobre Capital Próprio;224031123.18;2022-06-24
76.535.764/0001-43;2022-01-01;9;124658;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;0.00;
76.535.764/0001-43;2022-01-01;9;124658;2020-01-01;2020-12-31;Ordinária;;Outros;0.00;
76.535.764/0001-43;2022-01-01;9;124658;2020-01-01;2020-12-31;Preferencial;;Outros;0.00;
76.535.764/0001-43;2022-01-01;9;124658;2020-01-01;2020-12-31;Preferencial;;Dividendo Obrigatório;0.00;
76.535.764/0001-43;2022-01-01;9;124658;2021-01-01;2021-12-31;Ordinária;;Dividendo Obrigatório;0.00;
76.535.764/0001-43;2022-01-01;9;124658;2021-01-01;2021-12-31;Ordinária;;Outros;0.00;
76.535.764/0001-43;2022-01-01;9;124658;2021-01-01;2021-12-31;Preferencial;;Outros;0.00;
76.535.764/0001-43;2022-01-01;9;124658;2021-01-01;2021-12-31;Preferencial;;Dividendo Obrigatório;0.00;
79.430.682/0001-22;2022-01-01;4;121210;2021-01-01;2021-12-31;Ordinária;;Juros Sobre Capital Próprio;1400000.00;
79.430.682/0001-22;2022-01-01;4;121210;2021-01-01;2021-12-31;Ordinária;;Dividendo Obrigatório;1895000.00;
80.227.184/0001-66;2022-01-01;11;126159;2020-01-01;2020-12-31;Ordinária;;;0.00;
80.227.184/0001-66;2022-01-01;11;126159;2020-01-01;2020-12-31;Preferencial;;;0.00;
80.680.093/0001-81;2022-01-01;6;125542;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;2470667.86;2020-04-20
80.680.093/0001-81;2022-01-01;6;125542;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;1604089.43;2020-05-20
80.680.093/0001-81;2022-01-01;6;125542;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;1224566.99;2020-06-22
80.680.093/0001-81;2022-01-01;6;125542;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;1177564.18;2020-07-20
80.680.093/0001-81;2022-01-01;6;125542;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;1141664.72;2020-08-20
80.680.093/0001-81;2022-01-01;6;125542;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;1077564.18;2020-09-21
80.680.093/0001-81;2022-01-01;6;125542;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;1077564.18;2020-10-20
80.680.093/0001-81;2022-01-01;6;125542;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;2861292.46;2020-02-26
80.680.093/0001-81;2022-01-01;6;125542;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;297906.37;2020-04-27
80.680.093/0001-81;2022-01-01;6;125542;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;162905.82;2020-07-27
80.680.093/0001-81;2022-01-01;6;125542;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;153351.58;2020-10-26
80.680.093/0001-81;2022-01-01;6;125542;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;1616719.26;2020-02-26
80.680.093/0001-81;2022-01-01;6;125542;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;168326.37;2020-04-27
80.680.093/0001-81;2022-01-01;6;125542;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;92046.86;2020-07-27
80.680.093/0001-81;2022-01-01;6;125542;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;86769.74;2020-10-26
80.680.093/0001-81;2022-01-01;6;125542;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;3183132.63;2021-04-05
80.680.093/0001-81;2022-01-01;6;125542;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;2096633.95;2021-05-25
80.680.093/0001-81;2022-01-01;6;125542;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;2033368.12;2021-06-25
80.680.093/0001-81;2022-01-01;6;125542;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;1938530.68;2021-07-26
80.680.093/0001-81;2022-01-01;6;125542;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;1794551.13;2021-08-25
80.680.093/0001-81;2022-01-01;6;125542;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;1721095.62;2021-09-27
80.680.093/0001-81;2022-01-01;6;125542;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;1693407.39;2021-10-25
80.680.093/0001-81;2022-01-01;6;125542;2020-01-01;2020-12-31;Ordinária;;Juros Sobre Capital Próprio;2870969.40;2021-02-26
80.680.093/0001-81;2022-01-01;6;125542;2020-01-01;2020-12-31;Ordinária;;Juros Sobre Capital Próprio;265126.61;2021-04-26
80.680.093/0001-81;2022-01-01;6;125542;2020-01-01;2020-12-31;Ordinária;;Juros Sobre Capital Próprio;159712.04;2021-07-26
80.680.093/0001-81;2022-01-01;6;125542;2020-01-01;2020-12-31;Ordinária;;Juros Sobre Capital Próprio;127176.95;2021-10-26
80.680.093/0001-81;2022-01-01;6;125542;2020-01-01;2020-12-31;Ordinária;;Juros Sobre Capital Próprio;2558529.66;2021-02-26
80.680.093/0001-81;2022-01-01;6;125542;2020-01-01;2020-12-31;Ordinária;;Juros Sobre Capital Próprio;236309.49;2021-04-26
80.680.093/0001-81;2022-01-01;6;125542;2020-01-01;2020-12-31;Ordinária;;Juros Sobre Capital Próprio;142352.63;2021-07-26
80.680.093/0001-81;2022-01-01;6;125542;2020-01-01;2020-12-31;Ordinária;;Juros Sobre Capital Próprio;113103.70;2021-10-26
80.680.093/0001-81;2022-01-01;6;125542;2021-01-01;2021-12-31;Ordinária;;Dividendo Obrigatório;23874894.00;2021-10-11
80.680.093/0001-81;2022-01-01;6;125542;2021-01-01;2021-12-31;Ordinária;;Juros Sobre Capital Próprio;6185574.00;2021-10-11
81.243.735/0001-48;2022-01-01;9;127114;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;12014000.00;2021-09-20
81.243.735/0001-48;2022-01-01;9;127114;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;12014000.00;2021-05-17
82.120.676/0001-83;2022-01-01;1;115785;2019-01-01;2019-12-31;Ordinária;;;200000.00;2019-01-02
82.120.676/0001-83;2022-01-01;1;115785;2019-01-01;2019-12-31;Ordinária;;;100000.00;2019-01-11
82.120.676/0001-83;2022-01-01;1;115785;2019-01-01;2019-12-31;Ordinária;;;1869900.00;2019-01-15
82.120.676/0001-83;2022-01-01;1;115785;2019-01-01;2019-12-31;Ordinária;;;10000.00;2019-01-18
82.120.676/0001-83;2022-01-01;1;115785;2019-01-01;2019-12-31;Ordinária;;;150000.00;2019-01-21
82.120.676/0001-83;2022-01-01;1;115785;2019-01-01;2019-12-31;Ordinária;;;200000.00;2019-02-01
82.120.676/0001-83;2022-01-01;1;115785;2019-01-01;2019-12-31;Ordinária;;;130000.00;2019-02-25
82.120.676/0001-83;2022-01-01;1;115785;2019-01-01;2019-12-31;Ordinária;;;200000.00;2019-03-06
82.120.676/0001-83;2022-01-01;1;115785;2019-01-01;2019-12-31;Ordinária;;;250000.00;2019-03-11
82.120.676/0001-83;2022-01-01;1;115785;2019-01-01;2019-12-31;Ordinária;;;2114658.15;2019-03-19
82.120.676/0001-83;2022-01-01;1;115785;2019-01-01;2019-12-31;Ordinária;;;150000.00;2019-03-20
82.120.676/0001-83;2022-01-01;1;115785;2019-01-01;2019-12-31;Ordinária;;;40000.00;2019-03-29
82.120.676/0001-83;2022-01-01;1;115785;2019-01-01;2019-12-31;Ordinária;;;200000.00;2019-04-01
82.120.676/0001-83;2022-01-01;1;115785;2019-01-01;2019-12-31;Ordinária;;;200000.00;2019-04-08
82.120.676/0001-83;2022-01-01;1;115785;2019-01-01;2019-12-31;Ordinária;;;200000.00;2019-04-10
82.120.676/0001-83;2022-01-01;1;115785;2019-01-01;2019-12-31;Ordinária;;;316837.82;2019-04-16
82.120.676/0001-83;2022-01-01;1;115785;2019-01-01;2019-12-31;Ordinária;;;316837.82;2019-04-18
82.120.676/0001-83;2022-01-01;1;115785;2019-01-01;2019-12-31;Ordinária;;;150000.00;2019-04-25
82.120.676/0001-83;2022-01-01;1;115785;2019-01-01;2019-12-31;Ordinária;;;200000.00;2019-05-06
82.120.676/0001-83;2022-01-01;1;115785;2019-01-01;2019-12-31;Ordinária;;;300000.00;2019-05-10
82.120.676/0001-83;2022-01-01;1;115785;2019-01-01;2019-12-31;Ordinária;;;200000.00;2019-05-20
82.120.676/0001-83;2022-01-01;1;115785;2019-01-01;2019-12-31;Ordinária;;;1249444.35;2019-05-20
82.120.676/0001-83;2022-01-01;1;115785;2019-01-01;2019-12-31;Ordinária;;;45000.00;2019-05-30
82.120.676/0001-83;2022-01-01;1;115785;2019-01-01;2019-12-31;Ordinária;;;200000.00;2019-06-03
82.120.676/0001-83;2022-01-01;1;115785;2019-01-01;2019-12-31;Ordinária;;;100000.00;2019-06-10
82.120.676/0001-83;2022-01-01;1;115785;2019-01-01;2019-12-31;Ordinária;;;100000.00;2019-06-11
82.120.676/0001-83;2022-01-01;1;115785;2019-01-01;2019-12-31;Ordinária;;;200000.00;2019-06-19
82.120.676/0001-83;2022-01-01;1;115785;2019-01-01;2019-12-31;Ordinária;;;200000.00;2019-07-01
82.120.676/0001-83;2022-01-01;1;115785;2019-01-01;2019-12-31;Ordinária;;;200000.00;2019-07-10
82.120.676/0001-83;2022-01-01;1;115785;2019-01-01;2019-12-31;Ordinária;;;300000.00;2019-07-17
82.120.676/0001-83;2022-01-01;1;115785;2019-01-01;2019-12-31;Ordinária;;;250000.00;2019-07-22
82.120.676/0001-83;2022-01-01;1;115785;2019-01-01;2019-12-31;Ordinária;;;50000.00;2019-07-30
82.120.676/0001-83;2022-01-01;1;115785;2019-01-01;2019-12-31;Ordinária;;;100000.00;2019-08-01
82.120.676/0001-83;2022-01-01;1;115785;2019-01-01;2019-12-31;Ordinária;;;200000.00;2019-08-09
82.120.676/0001-83;2022-01-01;1;115785;2019-01-01;2019-12-31;Ordinária;;;450000.00;2019-08-19
82.120.676/0001-83;2022-01-01;1;115785;2019-01-01;2019-12-31;Ordinária;;;150000.00;2019-08-22
82.120.676/0001-83;2022-01-01;1;115785;2019-01-01;2019-12-31;Ordinária;;;80000.00;2019-08-27
82.120.676/0001-83;2022-01-01;1;115785;2019-01-01;2019-12-31;Ordinária;;;200000.00;2019-09-02
82.120.676/0001-83;2022-01-01;1;115785;2019-01-01;2019-12-31;Ordinária;;;155000.00;2019-09-06
82.120.676/0001-83;2022-01-01;1;115785;2019-01-01;2019-12-31;Ordinária;;;50000.00;2019-09-10
82.120.676/0001-83;2022-01-01;1;115785;2019-01-01;2019-12-31;Ordinária;;;250000.00;2019-09-17
82.120.676/0001-83;2022-01-01;1;115785;2019-01-01;2019-12-31;Ordinária;;;160000.00;2019-09-20
82.120.676/0001-83;2022-01-01;1;115785;2019-01-01;2019-12-31;Ordinária;;;290000.00;2019-09-30
82.120.676/0001-83;2022-01-01;1;115785;2019-01-01;2019-12-31;Ordinária;;;250000.00;2019-10-02
82.120.676/0001-83;2022-01-01;1;115785;2019-01-01;2019-12-31;Ordinária;;;90000.00;2019-10-10
82.120.676/0001-83;2022-01-01;1;115785;2019-01-01;2019-12-31;Ordinária;;;35000.00;2019-10-14
82.120.676/0001-83;2022-01-01;1;115785;2019-01-01;2019-12-31;Ordinária;;;180000.00;2019-10-18
82.120.676/0001-83;2022-01-01;1;115785;2019-01-01;2019-12-31;Ordinária;;;270000.00;2019-10-21
82.120.676/0001-83;2022-01-01;1;115785;2019-01-01;2019-12-31;Ordinária;;;250000.00;2019-10-29
82.120.676/0001-83;2022-01-01;1;115785;2019-01-01;2019-12-31;Ordinária;;;20000.00;2019-10-30
82.120.676/0001-83;2022-01-01;1;115785;2019-01-01;2019-12-31;Ordinária;;;250000.00;2019-11-01
82.120.676/0001-83;2022-01-01;1;115785;2019-01-01;2019-12-31;Ordinária;;;250000.00;2019-11-07
82.120.676/0001-83;2022-01-01;1;115785;2019-01-01;2019-12-31;Ordinária;;;100000.00;2019-11-11
82.120.676/0001-83;2022-01-01;1;115785;2019-01-01;2019-12-31;Ordinária;;;150000.00;2019-11-18
82.120.676/0001-83;2022-01-01;1;115785;2019-01-01;2019-12-31;Ordinária;;;150000.00;2019-11-19
82.120.676/0001-83;2022-01-01;1;115785;2019-01-01;2019-12-31;Ordinária;;;150000.00;2019-11-28
82.120.676/0001-83;2022-01-01;1;115785;2019-01-01;2019-12-31;Ordinária;;;180000.00;2019-11-29
82.120.676/0001-83;2022-01-01;1;115785;2019-01-01;2019-12-31;Ordinária;;;10000.00;2019-12-04
82.120.676/0001-83;2022-01-01;1;115785;2019-01-01;2019-12-31;Ordinária;;;250000.00;2019-12-05
82.120.676/0001-83;2022-01-01;1;115785;2019-01-01;2019-12-31;Ordinária;;;190000.00;2019-12-10
82.120.676/0001-83;2022-01-01;1;115785;2019-01-01;2019-12-31;Ordinária;;;125000.00;2019-12-11
82.120.676/0001-83;2022-01-01;1;115785;2019-01-01;2019-12-31;Ordinária;;;350000.00;2019-12-13
82.120.676/0001-83;2022-01-01;1;115785;2019-01-01;2019-12-31;Ordinária;;;330000.00;2019-12-20
82.120.676/0001-83;2022-01-01;1;115785;2019-01-01;2019-12-31;Ordinária;;;100000.00;2019-02-11
82.120.676/0001-83;2022-01-01;1;115785;2020-01-01;2020-12-31;Ordinária;;;130000.00;2020-01-03
82.120.676/0001-83;2022-01-01;1;115785;2020-01-01;2020-12-31;Ordinária;;;100000.00;2020-01-06
82.120.676/0001-83;2022-01-01;1;115785;2020-01-01;2020-12-31;Ordinária;;;250000.00;2020-01-10
82.120.676/0001-83;2022-01-01;1;115785;2020-01-01;2020-12-31;Ordinária;;;50000.00;2020-01-15
82.120.676/0001-83;2022-01-01;1;115785;2020-01-01;2020-12-31;Ordinária;;;50000.00;2020-01-16
82.120.676/0001-83;2022-01-01;1;115785;2020-01-01;2020-12-31;Ordinária;;;200000.00;2020-01-20
82.120.676/0001-83;2022-01-01;1;115785;2020-01-01;2020-12-31;Ordinária;;;100000.00;2020-01-30
82.120.676/0001-83;2022-01-01;1;115785;2020-01-01;2020-12-31;Ordinária;;;220000.00;2020-01-30
82.120.676/0001-83;2022-01-01;1;115785;2020-01-01;2020-12-31;Ordinária;;;1000000.00;2020-02-10
82.120.676/0001-83;2022-01-01;1;115785;2020-01-01;2020-12-31;Ordinária;;;250000.00;2020-02-10
82.120.676/0001-83;2022-01-01;1;115785;2020-01-01;2020-12-31;Ordinária;;;100000.00;2020-02-11
82.120.676/0001-83;2022-01-01;1;115785;2020-01-01;2020-12-31;Ordinária;;;260000.00;2020-02-20
82.120.676/0001-83;2022-01-01;1;115785;2020-01-01;2020-12-31;Ordinária;;;100000.00;2020-02-27
82.120.676/0001-83;2022-01-01;1;115785;2020-01-01;2020-12-31;Ordinária;;;250000.00;2020-02-28
82.120.676/0001-83;2022-01-01;1;115785;2020-01-01;2020-12-31;Ordinária;;;130000.00;2020-03-04
82.120.676/0001-83;2022-01-01;1;115785;2020-01-01;2020-12-31;Ordinária;;;300000.00;2020-03-04
82.120.676/0001-83;2022-01-01;1;115785;2020-01-01;2020-12-31;Ordinária;;;200000.00;2020-03-10
82.120.676/0001-83;2022-01-01;1;115785;2020-01-01;2020-12-31;Ordinária;;;200000.00;2020-03-20
82.120.676/0001-83;2022-01-01;1;115785;2020-01-01;2020-12-31;Ordinária;;;165500.00;2020-04-02
82.120.676/0001-83;2022-01-01;1;115785;2020-01-01;2020-12-31;Ordinária;;;42451.53;2020-04-09
82.120.676/0001-83;2022-01-01;1;115785;2020-01-01;2020-12-31;Ordinária;;;100000.00;2020-04-13
82.120.676/0001-83;2022-01-01;1;115785;2020-01-01;2020-12-31;Ordinária;;;120000.00;2020-04-27
82.120.676/0001-83;2022-01-01;1;115785;2020-01-01;2020-12-31;Ordinária;;;170000.00;2020-04-30
82.120.676/0001-83;2022-01-01;1;115785;2020-01-01;2020-12-31;Ordinária;;;50000.00;2020-05-04
82.120.676/0001-83;2022-01-01;1;115785;2020-01-01;2020-12-31;Ordinária;;;90000.00;2020-05-08
82.120.676/0001-83;2022-01-01;1;115785;2020-01-01;2020-12-31;Ordinária;;;50000.00;2020-05-12
82.120.676/0001-83;2022-01-01;1;115785;2020-01-01;2020-12-31;Ordinária;;;380000.00;2020-05-13
82.120.676/0001-83;2022-01-01;1;115785;2020-01-01;2020-12-31;Ordinária;;;72000.00;2020-05-15
82.120.676/0001-83;2022-01-01;1;115785;2020-01-01;2020-12-31;Ordinária;;;100000.00;2020-05-20
82.120.676/0001-83;2022-01-01;1;115785;2020-01-01;2020-12-31;Ordinária;;;200000.00;2020-06-01
82.120.676/0001-83;2022-01-01;1;115785;2020-01-01;2020-12-31;Ordinária;;;100000.00;2020-06-10
82.120.676/0001-83;2022-01-01;1;115785;2020-01-01;2020-12-31;Ordinária;;;300000.00;2020-06-22
82.120.676/0001-83;2022-01-01;1;115785;2020-01-01;2020-12-31;Ordinária;;;100000.00;2020-06-26
82.120.676/0001-83;2022-01-01;1;115785;2020-01-01;2020-12-31;Ordinária;;;1000000.00;2020-06-29
82.120.676/0001-83;2022-01-01;1;115785;2020-01-01;2020-12-31;Ordinária;;;500000.00;2020-08-31
82.120.676/0001-83;2022-01-01;1;115785;2020-01-01;2020-12-31;Ordinária;;;500000.00;2020-09-21
82.120.676/0001-83;2022-01-01;1;115785;2020-01-01;2020-12-31;Ordinária;;;500000.00;2020-10-20
82.120.676/0001-83;2022-01-01;1;115785;2020-01-01;2020-12-31;Ordinária;;;500000.00;2020-11-21
82.120.676/0001-83;2022-01-01;1;115785;2020-01-01;2020-12-31;Ordinária;;;500000.00;2020-12-21
82.120.676/0001-83;2022-01-01;1;115785;2021-01-01;2021-12-31;Ordinária;;;244265.66;2021-01-06
82.120.676/0001-83;2022-01-01;1;115785;2021-01-01;2021-12-31;Ordinária;;;60907.18;2021-01-11
