CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Data_Inicio_Exercicio_Social;Data_Fim_Exercicio_Social;Especie_Acao;Classe_Acao;Dividendo_Distribuido;Montante;Data_Pagamento_Dividendo
01.027.058/0001-91;2021-01-01;13;115666;2020-01-01;2020-12-31;Ordinária;;Juros Sobre Capital Próprio;151470539.77;2021-02-17
01.083.200/0001-18;2021-01-01;10;115675;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;363146000.00;2019-02-27
01.083.200/0001-18;2021-01-01;10;115675;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;159216000.00;2018-08-01
01.083.200/0001-18;2021-01-01;10;115675;2018-01-01;2018-12-31;Ordinária;;Outros;66000000.00;2018-11-14
01.083.200/0001-18;2021-01-01;10;115675;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;217695000.00;2020-03-26
01.083.200/0001-18;2021-01-01;10;115675;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;338000000.00;2019-08-07
01.083.200/0001-18;2021-01-01;10;115675;2020-01-01;2020-12-31;Ordinária;;Dividendo Prioritário Mínimo;200699149.51;2021-12-31
01.083.200/0001-18;2021-01-01;10;115675;2020-01-01;2020-12-31;Ordinária;;Juros Sobre Capital Próprio;266648000.00;2021-12-31
01.083.200/0001-18;2021-01-01;10;115675;2020-01-01;2020-12-31;Ordinária;;Juros Sobre Capital Próprio;278402000.00;2020-12-10
01.104.937/0001-70;2021-01-01;5;114681;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;3129000.00;2019-05-02
01.104.937/0001-70;2021-01-01;5;114681;2018-01-01;2018-12-31;Ordinária;;Outros;9388000.00;2019-05-02
01.104.937/0001-70;2021-01-01;5;114681;2018-01-01;2018-12-31;Ordinária;;Outros;12343000.00;2019-05-02
01.104.937/0001-70;2021-01-01;5;114681;2020-01-01;2020-12-31;Ordinária;;Juros Sobre Capital Próprio;6971000.00;2021-05-03
01.104.937/0001-70;2021-01-01;5;114681;2020-01-01;2020-12-31;Ordinária;;Outros;9251000.00;2021-05-03
01.104.937/0001-70;2021-01-01;5;114681;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;3777000.00;2021-05-03
01.107.327/0001-20;2021-01-01;3;115844;2018-01-01;2018-12-31;Ordinária;;;0.00;
01.107.327/0001-20;2021-01-01;3;115844;2019-01-01;2019-12-31;Ordinária;;Outros;0.00;
01.107.327/0001-20;2021-01-01;3;115844;2020-01-01;2020-12-31;Ordinária;;;0.00;
01.107.327/0001-20;2021-01-01;3;115844;2021-01-01;2021-12-31;Ordinária;;;0.00;
01.417.222/0001-77;2021-01-01;5;114007;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;65691298.64;2019-12-30
01.417.222/0001-77;2021-01-01;5;114007;2018-01-01;2018-12-31;Preferencial;Preferencial Classe A;Dividendo Obrigatório;31491397.47;2019-12-30
01.417.222/0001-77;2021-01-01;5;114007;2018-01-01;2018-12-31;Preferencial;Preferencial Classe B;Dividendo Obrigatório;26701076.72;2019-12-30
01.417.222/0001-77;2021-01-01;5;114007;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;63391545.26;2020-12-31
01.417.222/0001-77;2021-01-01;5;114007;2019-01-01;2019-12-31;Preferencial;Preferencial Classe A;Dividendo Obrigatório;30388931.10;2020-12-31
01.417.222/0001-77;2021-01-01;5;114007;2019-01-01;2019-12-31;Preferencial;Preferencial Classe B;Dividendo Obrigatório;25766312.26;2020-12-31
01.417.222/0001-77;2021-01-01;5;114007;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;54188846.21;2021-12-31
01.417.222/0001-77;2021-01-01;5;114007;2020-01-01;2020-12-31;Preferencial;Preferencial Classe A;Dividendo Obrigatório;25977298.82;2021-12-31
01.417.222/0001-77;2021-01-01;5;114007;2020-01-01;2020-12-31;Preferencial;Preferencial Classe B;Dividendo Obrigatório;22025756.38;2021-12-31
01.468.594/0001-22;2021-01-01;7;111913;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;3354000.00;2019-07-30
01.468.594/0001-22;2021-01-01;7;111913;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;3996000.00;2020-07-31
01.468.594/0001-22;2021-01-01;7;111913;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;4611000.00;2021-02-05
01.545.826/0001-07;2021-01-01;8;114205;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;0.00;
01.545.826/0001-07;2021-01-01;8;114205;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;0.00;
01.545.826/0001-07;2021-01-01;8;114205;2019-01-01;2019-12-31;Preferencial;;Dividendo Obrigatório;0.00;
01.545.826/0001-07;2021-01-01;8;114205;2020-01-01;2020-12-31;Ordinária;;Outros;0.00;
01.548.981/0001-79;2021-01-01;6;114192;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;31000.00;2019-04-30
01.548.981/0001-79;2021-01-01;6;114192;2018-01-01;2018-12-31;Preferencial;;Dividendo Obrigatório;63000.00;2019-04-30
01.548.981/0001-79;2021-01-01;6;114192;2018-01-01;2018-12-31;Preferencial;;Dividendo Prioritário Mínimo;6000.00;2019-04-30
01.548.981/0001-79;2021-01-01;6;114192;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;23000.00;2020-04-30
01.548.981/0001-79;2021-01-01;6;114192;2019-01-01;2019-12-31;Preferencial;;Dividendo Obrigatório;46000.00;2020-04-30
01.548.981/0001-79;2021-01-01;6;114192;2019-01-01;2019-12-31;Preferencial;;Dividendo Prioritário Mínimo;5000.00;2020-04-30
01.548.981/0001-79;2021-01-01;6;114192;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;10000.00;2021-04-30
01.548.981/0001-79;2021-01-01;6;114192;2020-01-01;2020-12-31;Preferencial;;Dividendo Obrigatório;20000.00;2021-04-30
01.548.981/0001-79;2021-01-01;6;114192;2020-01-01;2020-12-31;Preferencial;;Dividendo Prioritário Mínimo;2000.00;2021-04-30
01.599.101/0001-93;2021-01-01;27;115071;2018-01-01;2018-12-31;Ordinária;;;0.00;
01.599.101/0001-93;2021-01-01;27;115071;2019-01-01;2019-12-31;Ordinária;;;0.00;
01.599.101/0001-93;2021-01-01;27;115071;2020-01-01;2020-12-31;Ordinária;;;0.00;
01.616.929/0001-02;2021-01-01;9;113851;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;20941361.36;2019-12-16
01.616.929/0001-02;2021-01-01;9;113851;2018-01-01;2018-12-31;Preferencial;;Dividendo Obrigatório;5339656.17;2019-12-16
01.616.929/0001-02;2021-01-01;9;113851;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;53721445.47;2020-10-01
01.616.929/0001-02;2021-01-01;9;113851;2019-01-01;2019-12-31;Preferencial;;Dividendo Obrigatório;21270568.52;2020-10-01
01.616.929/0001-02;2021-01-01;9;113851;2020-01-01;2020-12-31;Ordinária;;;57795153.89;2021-06-29
01.616.929/0001-02;2021-01-01;9;113851;2020-01-01;2020-12-31;Preferencial;;;22088452.64;2021-06-29
01.851.771/0001-55;2021-01-01;2;114436;2018-01-01;2018-12-31;Ordinária;;;0.00;
01.851.771/0001-55;2021-01-01;2;114436;2019-01-01;2019-12-31;Ordinária;;;0.00;
01.851.771/0001-55;2021-01-01;2;114436;2020-01-01;2020-12-31;Ordinária;;;0.00;
01.896.779/0001-38;2021-01-01;6;113992;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;10117000.00;2019-02-15
01.896.779/0001-38;2021-01-01;6;113992;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;10550000.00;2020-01-06
01.896.779/0001-38;2021-01-01;6;113992;2020-01-01;2020-12-31;Ordinária;;Juros Sobre Capital Próprio;12500000.00;2021-01-14
01.896.779/0001-38;2021-01-01;6;113992;2020-01-01;2020-12-31;Ordinária;;Outros;6000000.00;2021-04-27
01.917.818/0001-36;2021-01-01;11;114216;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;100000000.00;2019-12-02
01.938.783/0001-11;2021-01-01;5;114730;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;4390555.55;2019-05-24
01.938.783/0001-11;2021-01-01;5;114730;2018-01-01;2018-12-31;Preferencial;;Dividendo Obrigatório;4829611.10;2019-05-24
01.938.783/0001-11;2021-01-01;5;114730;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;5824862.95;2019-09-24
01.938.783/0001-11;2021-01-01;5;114730;2019-01-01;2019-12-31;Preferencial;;Dividendo Obrigatório;6407349.24;2019-09-24
01.938.783/0001-11;2021-01-01;5;114730;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;57247685.24;2020-12-03
01.938.783/0001-11;2021-01-01;5;114730;2020-01-01;2020-12-31;Preferencial;;Dividendo Obrigatório;62972453.76;2020-12-03
01.957.772/0001-89;2021-01-01;2;105881;2020-01-01;2020-12-31;Ordinária;;;0.00;
01.971.614/0001-83;2021-01-01;7;114105;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;2065421.00;2019-06-28
01.971.614/0001-83;2021-01-01;7;114105;2018-01-01;2018-12-31;Preferencial;;Dividendo Obrigatório;1934548.00;2019-06-28
02.062.747/0001-08;2021-01-01;2;114444;2018-01-01;2018-12-31;Ordinária;;;0.00;
02.062.747/0001-08;2021-01-01;2;114444;2019-01-01;2019-12-31;Ordinária;;;0.00;
02.062.747/0001-08;2021-01-01;2;114444;2020-01-01;2020-12-31;Ordinária;;;0.00;
02.105.040/0001-23;2021-12-31;1;100560;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;547061.52;2019-05-31
02.105.040/0001-23;2021-12-31;1;100560;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;802930.78;2019-05-31
02.105.040/0001-23;2021-12-31;1;100560;2018-01-01;2018-12-31;Preferencial;Preferencial Classe A;Juros Sobre Capital Próprio;477069.22;2019-05-31
02.105.040/0001-23;2021-12-31;1;100560;2018-01-01;2018-12-31;Preferencial;Preferencial Classe A;Dividendo Obrigatório;325041.98;2019-05-31
02.149.205/0001-69;2021-01-01;7;113901;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;406586547.16;2019-04-09
02.149.205/0001-69;2021-01-01;7;113901;2018-01-01;2018-12-31;Ordinária;;Outros;248723614.24;2019-04-09
02.149.205/0001-69;2021-01-01;7;113901;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;371796107.52;2020-04-09
02.149.205/0001-69;2021-01-01;7;113901;2019-01-01;2019-12-31;Ordinária;;Outros;317745327.86;2020-12-20
02.149.205/0001-69;2021-01-01;7;113901;2020-01-01;2020-12-31;Ordinária;;Juros Sobre Capital Próprio;318382155.19;2021-04-09
02.149.205/0001-69;2021-01-01;7;113901;2020-01-01;2020-12-31;Ordinária;;Outros;525713344.90;2021-10-29
02.162.616/0001-94;2021-01-01;4;108892;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;1981000.00;2019-05-10
02.162.616/0001-94;2021-01-01;4;108892;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;2900600.60;2019-05-10
02.162.616/0001-94;2021-01-01;4;108892;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;2300000.00;2020-05-15
02.162.616/0001-94;2021-01-01;4;108892;2019-01-01;2019-12-31;Ordinária;;Outros;1424497.61;2020-05-15
02.162.616/0001-94;2021-01-01;4;108892;2019-01-01;2019-12-31;Ordinária;;Outros;2457666.32;2020-05-15
02.162.616/0001-94;2021-01-01;4;108892;2020-01-01;2020-12-31;Ordinária;;Juros Sobre Capital Próprio;2953000.00;2021-05-17
02.162.616/0001-94;2021-01-01;4;108892;2020-01-01;2020-12-31;Ordinária;;Outros;1844082.19;2021-05-17
02.193.750/0001-52;2021-01-01;15;115647;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;1144789.38;
02.193.750/0001-52;2021-01-01;15;115647;2018-01-01;2018-12-31;Preferencial;Preferencial Classe A;Dividendo Obrigatório;588839.55;
02.193.750/0001-52;2021-01-01;15;115647;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;1804366.90;
02.193.750/0001-52;2021-01-01;15;115647;2019-01-01;2019-12-31;Preferencial;Preferencial Classe A;Dividendo Obrigatório;550072.55;
02.193.750/0001-52;2021-01-01;15;115647;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;24739763.46;
02.193.750/0001-52;2021-01-01;15;115647;2020-01-01;2020-12-31;Preferencial;Preferencial Classe A;Dividendo Obrigatório;1575781.97;
02.217.319/0001-07;2021-01-01;2;111689;2018-01-01;2018-12-31;Ordinária;;;0.00;
02.217.319/0001-07;2021-01-01;2;111689;2019-01-01;2019-12-31;Ordinária;;;0.00;
02.217.319/0001-07;2021-01-01;2;111689;2020-01-01;2020-12-31;Ordinária;;;0.00;
02.302.100/0001-06;2021-01-01;6;111045;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;136523904.62;2019-11-22
02.302.100/0001-06;2021-01-01;6;111045;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;66294000.00;2019-08-27
02.302.100/0001-06;2021-01-01;6;111045;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;70208000.00;2020-08-24
02.302.100/0001-06;2021-01-01;6;111045;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;23384272.21;2020-10-28
02.302.100/0001-06;2021-01-01;6;111045;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;46672386.30;
02.302.100/0001-06;2021-01-01;6;111045;2020-01-01;2020-12-31;Ordinária;;Juros Sobre Capital Próprio;55172000.00;
02.302.101/0001-42;2021-01-01;7;114157;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;7684313.80;2019-02-05
02.302.101/0001-42;2021-01-01;7;114157;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;3411703.37;2019-07-22
02.302.101/0001-42;2021-01-01;7;114157;2018-01-01;2018-12-31;Preferencial;;Dividendo Obrigatório;5676181.12;2019-07-22
02.302.101/0001-42;2021-01-01;7;114157;2018-01-01;2018-12-31;Preferencial;;Juros Sobre Capital Próprio;12784686.20;2019-02-05
02.302.101/0001-42;2021-01-01;7;114157;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;5302322.00;2020-02-17
02.302.101/0001-42;2021-01-01;7;114157;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;5192332.77;2020-05-25
02.302.101/0001-42;2021-01-01;7;114157;2019-01-01;2019-12-31;Preferencial;;Dividendo Obrigatório;8638682.22;2020-05-25
02.302.101/0001-42;2021-01-01;7;114157;2019-01-01;2019-12-31;Preferencial;;Juros Sobre Capital Próprio;8821678.00;2020-02-17
02.302.101/0001-42;2021-01-01;7;114157;2020-01-01;2020-12-31;Ordinária;;Juros Sobre Capital Próprio;14120935.60;2020-12-30
02.302.101/0001-42;2021-01-01;7;114157;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;11275179.94;2021-05-21
02.302.101/0001-42;2021-01-01;7;114157;2020-01-01;2020-12-31;Preferencial;;Dividendo Obrigatório;18758947.26;2021-05-21
02.302.101/0001-42;2021-01-01;7;114157;2020-01-01;2020-12-31;Preferencial;;Juros Sobre Capital Próprio;23493546.22;2020-12-30
02.318.346/0001-68;2021-01-01;3;110456;2018-01-01;2018-12-31;Ordinária;;;0.00;
02.318.346/0001-68;2021-01-01;3;110456;2019-01-01;2019-12-31;Ordinária;;;0.00;
02.318.346/0001-68;2021-01-01;3;110456;2020-01-01;2020-12-31;Ordinária;;;0.00;
02.328.280/0001-97;2021-01-01;9;114135;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;61269871.17;2019-04-03
02.328.280/0001-97;2021-01-01;9;114135;2018-01-01;2018-12-31;Preferencial;Preferencial Classe A;Juros Sobre Capital Próprio;74730128.83;2019-04-03
02.328.280/0001-97;2021-01-01;9;114135;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;30208299.05;2020-06-30
02.328.280/0001-97;2021-01-01;9;114135;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;34239045.65;2019-08-07
02.328.280/0001-97;2021-01-01;9;114135;2019-01-01;2019-12-31;Preferencial;Preferencial Classe A;Juros Sobre Capital Próprio;41760954.35;2019-08-07
02.328.280/0001-97;2021-01-01;9;114135;2019-01-01;2019-12-31;Preferencial;Preferencial Classe A;Juros Sobre Capital Próprio;36844700.95;2020-06-30
02.328.280/0001-97;2021-01-01;9;114135;2020-01-01;2020-12-31;Ordinária;;Juros Sobre Capital Próprio;58393791.33;2021-12-31
02.328.280/0001-97;2021-01-01;9;114135;2020-01-01;2020-12-31;Ordinária;;Outros;191350398.50;2021-12-31
02.328.280/0001-97;2021-01-01;9;114135;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;17068433.10;2021-12-31
02.328.280/0001-97;2021-01-01;9;114135;2020-01-01;2020-12-31;Preferencial;Preferencial Classe A;Dividendo Obrigatório;20818163.65;2021-12-31
02.328.280/0001-97;2021-01-01;9;114135;2020-01-01;2020-12-31;Preferencial;Preferencial Classe A;Outros;233387791.77;2021-12-31
02.328.280/0001-97;2021-01-01;9;114135;2020-01-01;2020-12-31;Preferencial;Preferencial Classe A;Juros Sobre Capital Próprio;71222208.66;2021-12-31
02.338.534/0001-58;2021-01-01;2;109598;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;0.00;
02.338.534/0001-58;2021-01-01;2;109598;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;0.00;
02.338.534/0001-58;2021-01-01;2;109598;2020-01-01;2020-12-31;Ordinária;;;0.00;
02.351.144/0001-18;2021-01-01;8;113850;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;5272623.79;2018-08-22
02.351.144/0001-18;2021-01-01;8;113850;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;15817871.37;2018-08-22
02.351.144/0001-18;2021-01-01;8;113850;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;3888323.95;2018-11-26
02.351.144/0001-18;2021-01-01;8;113850;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;11664971.86;2018-11-26
02.351.144/0001-18;2021-01-01;8;113850;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;21229206.77;2019-05-07
02.351.144/0001-18;2021-01-01;8;113850;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;7076402.26;2019-05-07
02.351.144/0001-18;2021-01-01;8;113850;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;22175787.13;2019-09-16
02.351.144/0001-18;2021-01-01;8;113850;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;11423987.92;2019-11-26
02.351.144/0001-18;2021-01-01;8;113850;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;34271963.77;2019-11-26
02.351.144/0001-18;2021-01-01;8;113850;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;7391929.04;2019-09-16
02.351.144/0001-18;2021-01-01;8;113850;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;16823388.73;2020-11-24
02.351.144/0001-18;2021-01-01;8;113850;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;9405826.23;2021-04-27
02.351.144/0001-18;2021-01-01;8;113850;2020-01-01;2020-12-31;Ordinária;;Juros Sobre Capital Próprio;5607796.25;2020-11-24
02.351.144/0001-18;2021-01-01;8;113850;2020-01-01;2020-12-31;Ordinária;;Juros Sobre Capital Próprio;3135275.41;2021-04-27
02.351.877/0001-52;2021-01-01;14;115548;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;5449000.00;2019-02-28
02.351.877/0001-52;2021-01-01;14;115548;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;5900000.00;2019-09-30
02.351.877/0001-52;2021-01-01;14;115548;2020-01-01;2020-12-31;Ordinária;;Juros Sobre Capital Próprio;16000000.00;2020-12-18
02.357.251/0001-53;2021-01-01;5;115847;2018-01-01;2018-12-31;Ordinária;;;0.00;
02.357.251/0001-53;2021-01-01;5;115847;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;3342205.01;
02.357.251/0001-53;2021-01-01;5;115847;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;6434269.30;
02.387.241/0001-60;2021-01-01;17;115500;2018-01-01;2018-12-31;Ordinária;;;0.00;
02.387.241/0001-60;2021-01-01;17;115500;2019-01-01;2019-12-31;Ordinária;;;0.00;
02.421.421/0001-11;2021-01-01;11;115627;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;258085808.59;2018-08-10
02.421.421/0001-11;2021-01-01;11;115627;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;269314500.00;2018-11-12
02.421.421/0001-11;2021-01-01;11;115627;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;426395070.96;2019-01-24
02.421.421/0001-11;2021-01-01;11;115627;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;313600000.00;2019-10-08
02.421.421/0001-11;2021-01-01;11;115627;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;321937500.00;2020-01-24
02.421.421/0001-11;2021-01-01;11;115627;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;210585000.00;2020-01-29
02.421.421/0001-11;2021-01-01;11;115627;2020-01-01;2020-12-31;Ordinária;;Juros Sobre Capital Próprio;500000000.00;2020-11-10
02.421.421/0001-11;2021-01-01;11;115627;2020-01-01;2020-12-31;Ordinária;;Juros Sobre Capital Próprio;583000000.00;2021-01-22
02.429.144/0001-93;2021-01-01;5;115542;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;488784574.40;
02.429.144/0001-93;2021-01-01;5;115542;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;641884376.74;
02.429.144/0001-93;2021-01-01;5;115542;2019-01-01;2019-12-31;Ordinária;;Outros;1433295234.12;
02.429.144/0001-93;2021-01-01;5;115542;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;865247935.55;
02.429.144/0001-93;2021-01-01;5;115542;2020-01-01;2020-12-31;Ordinária;;Outros;865247935.55;
02.474.103/0001-19;2021-01-01;10;115589;2018-01-01;2018-12-31;Ordinária;;Outros;1146036920.27;2019-01-29
02.474.103/0001-19;2021-01-01;10;115589;2018-01-01;2018-12-31;Ordinária;;Outros;76702853.72;2019-09-27
02.474.103/0001-19;2021-01-01;10;115589;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;397000000.00;2019-03-27
02.474.103/0001-19;2021-01-01;10;115589;2019-01-01;2019-12-31;Ordinária;;Outros;893399909.16;2020-01-29
02.474.103/0001-19;2021-01-01;10;115589;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;354000000.00;2020-07-01
02.474.103/0001-19;2021-01-01;10;115589;2020-01-01;2020-12-31;Ordinária;;Outros;1232160278.87;2021-01-29
02.474.103/0001-19;2021-01-01;10;115589;2020-01-01;2020-12-31;Ordinária;;Outros;609594085.57;
02.474.103/0001-19;2021-01-01;10;115589;2020-01-01;2020-12-31;Ordinária;;Juros Sobre Capital Próprio;175000000.00;2021-04-05
02.558.157/0001-62;2021-01-01;11;114359;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;426866670.40;2019-12-17
02.558.157/0001-62;2021-01-01;11;114359;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;780591777.07;2019-12-17
02.558.157/0001-62;2021-01-01;11;114359;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;126479013.45;2019-08-20
02.558.157/0001-62;2021-01-01;11;114359;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;885353094.17;2019-08-20
