CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;ID_Capital_Social;Tipo_Capital;Data_Autorizacao_Aprovacao;Valor_Capital;Prazo_Integralizacao;Quantidade_Acoes_Ordinarias;Quantidade_Acoes_Preferenciais;Quantidade_Total_Acoes
16.922.038/0001-51;2022-01-01;7;124850;286570;Capital Integralizado;2022-07-12;633130667.06;;200243184;0;200243184
16.922.038/0001-51;2022-01-01;7;124850;286571;Capital Emitido;2022-05-13;632134025.38;;198362728;0;198362728
16.922.038/0001-51;2022-01-01;7;124850;286572;Capital Subscrito;2022-05-13;632134025.38;;198362728;0;198362728
16.922.038/0001-51;2022-01-01;7;124850;286573;Capital Integralizado;2022-05-13;632134025.38;;198362728;0;0
16.922.038/0001-51;2022-01-01;7;124850;286574;Capital Emitido;2021-05-13;631865344.53;;197855783;0;197855783
16.922.038/0001-51;2022-01-01;7;124850;286575;Capital Subscrito;2021-05-13;631865344.53;;197855783;0;197855783
16.922.038/0001-51;2022-01-01;7;124850;286576;Capital Integralizado;2021-05-13;631865344.53;;197855783;0;197855783
16.922.038/0001-51;2022-01-01;7;124850;286577;Capital Integralizado;2020-11-10;630600022.00;;195468382;0;195468382
16.922.038/0001-51;2022-01-01;7;124850;286578;Capital Emitido;2020-11-05;630600022.00;;195468382;0;195468382
16.922.038/0001-51;2022-01-01;7;124850;286579;Capital Subscrito;2020-11-05;630600022.00;;195468382;0;195468382
16.922.038/0001-51;2022-01-01;7;124850;286580;Capital Autorizado;2020-10-02;0.00;;235533382;0;235533382
17.155.730/0001-64;2022-01-01;11;125990;290993;Capital Emitido;2022-04-29;11006853442.00;n/a;735847624;1465523064;2201370688
17.155.730/0001-64;2022-01-01;11;125990;290994;Capital Subscrito;2022-04-29;11006853442.00;n/a;735847624;1465523064;2201370688
17.155.730/0001-64;2022-01-01;11;125990;290995;Capital Integralizado;2022-04-29;11006853442.00;n/a;735847624;1465523064;2201370688
17.159.229/0001-76;2022-01-01;1;116052;264059;Capital Autorizado;2021-04-30;300000000.00;N/A;0;0;0
17.159.229/0001-76;2022-01-01;1;116052;264060;Capital Emitido;2021-02-12;68808167.59;N/A;54655555;0;54655555
17.159.229/0001-76;2022-01-01;1;116052;264061;Capital Subscrito;2021-02-12;68808167.59;N/A;54655555;0;54655555
17.159.229/0001-76;2022-01-01;1;116052;264062;Capital Integralizado;2021-02-12;68808167.59;;54655555;0;54655555
17.161.241/0001-15;2022-01-01;3;123471;283561;Capital Emitido;2022-04-22;186866256.94;;22425;22425;44850
17.161.241/0001-15;2022-01-01;3;123471;283562;Capital Subscrito;2022-04-22;186866256.94;;22425;22425;44850
17.161.241/0001-15;2022-01-01;3;123471;283563;Capital Integralizado;2022-04-22;186866256.94;;22425;22425;44850
17.161.241/0001-15;2022-01-01;3;123471;283564;Capital Autorizado;2022-04-22;250000000.00;;0;0;0
17.161.241/0001-15;2022-01-01;3;123471;283565;Capital Emitido;2021-04-23;159059513.90;;22425;22425;44850
17.161.241/0001-15;2022-01-01;3;123471;283566;Capital Subscrito;2021-04-23;159059513.90;;22425;22425;44850
17.161.241/0001-15;2022-01-01;3;123471;283567;Capital Integralizado;2021-04-23;159059513.90;;22425;22425;44850
17.161.241/0001-15;2022-01-01;3;123471;283568;Capital Autorizado;2021-04-23;250000000.00;;0;0;0
17.161.241/0001-15;2022-01-01;3;123471;283569;Capital Emitido;2020-04-27;149237593.68;;22425;22425;44850
17.161.241/0001-15;2022-01-01;3;123471;283570;Capital Subscrito;2020-04-27;149237593.68;;22425;22425;44850
17.161.241/0001-15;2022-01-01;3;123471;283571;Capital Integralizado;2020-04-27;149237593.68;;22425;22425;44850
17.161.241/0001-15;2022-01-01;3;123471;283572;Capital Autorizado;2020-04-27;200000000.00;;0;0;0
17.161.241/0001-15;2022-01-01;3;123471;283573;Capital Emitido;2019-04-26;124277512.66;;22425;22425;44850
17.161.241/0001-15;2022-01-01;3;123471;283574;Capital Subscrito;2019-04-26;124277512.66;;22425;22425;44850
17.161.241/0001-15;2022-01-01;3;123471;283575;Capital Integralizado;2019-04-26;124277512.66;;22425;22425;44850
17.161.241/0001-15;2022-01-01;3;123471;283576;Capital Autorizado;2019-04-26;200000000.00;;0;0;0
17.161.241/0001-15;2022-01-01;3;123471;283577;Capital Emitido;2018-04-27;113444269.37;;22425;22425;44850
17.161.241/0001-15;2022-01-01;3;123471;283578;Capital Subscrito;2018-04-27;113444269.37;;22425;22425;44850
17.161.241/0001-15;2022-01-01;3;123471;283579;Capital Integralizado;2018-04-27;113444269.37;;22425;22425;44850
17.161.241/0001-15;2022-01-01;3;123471;283580;Capital Autorizado;2018-04-27;150000000.00;;0;0;0
17.161.241/0001-15;2022-01-01;3;123471;283581;Capital Emitido;2017-03-07;105674699.06;;22425;22425;44850
17.161.241/0001-15;2022-01-01;3;123471;283582;Capital Subscrito;2017-03-07;105674699.06;;22425;22425;44850
17.161.241/0001-15;2022-01-01;3;123471;283583;Capital Integralizado;2017-03-07;105674699.06;;22425;22425;44850
17.161.241/0001-15;2022-01-01;3;123471;283584;Capital Autorizado;2017-03-07;120000000.00;;0;0;0
17.161.241/0001-15;2022-01-01;3;123471;283585;Capital Integralizado;2016-04-29;96292950.00;;22425;22425;44850
17.161.241/0001-15;2022-01-01;3;123471;283586;Capital Autorizado;2016-04-29;110000000.00;;0;0;0
17.161.241/0001-15;2022-01-01;3;123471;283587;Capital Integralizado;2015-04-20;89453325.00;;22425;22425;44850
17.161.241/0001-15;2022-01-01;3;123471;283588;Capital Autorizado;2015-04-20;100000000.00;;0;0;0
17.161.241/0001-15;2022-01-01;3;123471;283589;Capital Integralizado;2014-04-28;76231545.00;;22425;22425;44850
17.161.241/0001-15;2022-01-01;3;123471;283590;Capital Autorizado;2014-04-28;90000000.00;;0;0;0
17.162.082/0001-73;2022-01-01;3;120759;275072;Capital Integralizado;2012-04-30;2163400000.00;;6976765;3332623;10309388
17.162.082/0001-73;2022-01-01;3;120759;275073;Capital Autorizado;2012-04-30;0.00;;11725656;23451312;35176968
17.162.280/0001-37;2022-01-01;4;125377;288739;Capital Emitido;2022-09-30;90000000.00;;90000000;0;90000000
17.162.280/0001-37;2022-01-01;4;125377;288740;Capital Subscrito;2022-09-30;90000000.00;;90000000;0;90000000
17.162.280/0001-37;2022-01-01;4;125377;288741;Capital Integralizado;2022-09-30;90000000.00;;90000000;0;90000000
17.167.396/0001-69;2022-01-01;3;125077;287000;Capital Integralizado;2023-03-30;430245000.00;;46011632;38670637;84682269
17.167.396/0001-69;2022-01-01;3;125077;287001;Capital Integralizado;2022-03-30;404933000.00;;46011632;38670637;84682269
17.167.396/0001-69;2022-01-01;3;125077;287002;Capital Integralizado;2021-03-31;397552000.00;;46011632;38670637;84682269
17.167.396/0001-69;2022-01-01;3;125077;287003;Capital Integralizado;2020-04-24;384787000.00;;46011632;38670637;84682269
17.167.396/0001-69;2022-01-01;3;125077;287004;Capital Integralizado;2019-04-25;369202000.00;;46011632;38670637;84682269
17.167.412/0001-13;2022-01-01;5;125453;289126;Capital Integralizado;2023-03-30;529540000.00;;58736269;44206287;102942556
17.167.412/0001-13;2022-01-01;5;125453;289127;Capital Integralizado;2022-03-30;517001000.00;;58736269;44206287;102942556
17.167.412/0001-13;2022-01-01;5;125453;289128;Capital Integralizado;2021-03-31;489598000.00;;58736269;44206287;102942556
17.167.412/0001-13;2022-01-01;5;125453;289129;Capital Integralizado;2020-02-24;473930000.00;;58736269;44206287;102942556
17.167.412/0001-13;2022-01-01;5;125453;289130;Capital Integralizado;2019-04-25;448030000.00;;58736269;44206287;102942556
17.184.037/0001-10;2022-01-01;16;125465;289168;Capital Emitido;2023-03-15;702371586.00;;65155744;39675836;104831580
17.184.037/0001-10;2022-01-01;16;125465;289169;Capital Subscrito;2023-03-15;702371586.00;;65155744;39675836;104831580
17.184.037/0001-10;2022-01-01;16;125465;289170;Capital Integralizado;2023-03-15;702371586.00;;65155744;39675836;104831580
17.184.037/0001-10;2022-01-01;16;125465;289171;Capital Autorizado;2020-10-21;3000000000.00;;0;0;0
17.193.806/0001-46;2022-01-01;3;125076;286995;Capital Integralizado;2023-03-30;501901000.00;;40394932;33251456;73646388
17.193.806/0001-46;2022-01-01;3;125076;286996;Capital Integralizado;2022-03-30;469884000.00;;40394932;33251456;73646388
17.193.806/0001-46;2022-01-01;3;125076;286997;Capital Integralizado;2021-03-31;461710000.00;;40394932;33251456;73646388
17.193.806/0001-46;2022-01-01;3;125076;286998;Capital Integralizado;2020-04-24;446282000.00;;40394932;33251456;73646388
17.193.806/0001-46;2022-01-01;3;125076;286999;Capital Integralizado;2019-04-25;427154000.00;;40394932;33251456;73646388
17.234.244/0001-31;2022-01-01;3;126070;291180;Capital Autorizado;2021-03-23;502921024.62;;550871212;0;550871212
17.245.234/0001-00;2022-01-01;9;126500;291804;Capital Integralizado;2016-04-04;150000000.00;;5707104;4292896;10000000
17.281.106/0001-03;2022-01-01;26;126001;291020;Capital Autorizado;2020-04-29;5000000000.00;;0;0;0
17.281.106/0001-03;2022-01-01;26;126001;291021;Capital Emitido;2016-09-13;3402385609.47;;380253069;0;380253069
17.281.106/0001-03;2022-01-01;26;126001;291022;Capital Subscrito;2016-09-13;3402385609.47;;380253069;0;380253069
17.281.106/0001-03;2022-01-01;26;126001;291023;Capital Integralizado;2016-09-13;3402385609.47;;380253069;0;380253069
17.314.329/0001-20;2022-01-01;13;125686;290003;Capital Subscrito;2020-07-23;1170478915.19;;286369530;0;286369530
17.314.329/0001-20;2022-01-01;13;125686;290004;Capital Autorizado;2020-07-21;1170478915.19;;286369530;0;286369530
17.314.329/0001-20;2022-01-01;13;125686;290005;Capital Emitido;2019-08-28;786066415.19;;195919530;0;195919530
17.314.329/0001-20;2022-01-01;13;125686;290006;Capital Autorizado;2019-08-28;786066415.19;;195919530;0;195919530
17.344.597/0001-94;2022-01-01;10;126989;292450;Capital Emitido;2022-04-29;6269692280.18;;2000000000;0;2000000000
17.344.597/0001-94;2022-01-01;10;126989;292451;Capital Subscrito;2022-04-29;6269692280.18;;2000000000;0;2000000000
17.344.597/0001-94;2022-01-01;10;126989;292452;Capital Integralizado;2022-04-29;6269692280.18;;2000000000;0;2000000000
17.344.597/0001-94;2022-01-01;10;126989;292453;Capital Autorizado;2013-03-28;12000000000.00;;0;0;0
17.359.233/0001-88;2022-01-01;3;122318;278508;Capital Emitido;2021-12-06;3830000.00;Totalmente integralizado;383000000;0;383000000
17.359.233/0001-88;2022-01-01;3;122318;278509;Capital Subscrito;2021-12-06;3830000.00;Totalmente integralizado;383000000;0;383000000
17.359.233/0001-88;2022-01-01;3;122318;278510;Capital Integralizado;2021-12-06;3830000.00;Totalmente integralizado;383000000;0;383000000
17.359.233/0001-88;2022-01-01;3;122318;278511;Capital Autorizado;2021-12-06;0.00;0,00;700000000;0;700000000
17.943.792/0001-30;2022-01-01;1;116468;265479;Capital Emitido;2021-12-31;107010000.00;N/A;107010000;0;107010000
17.943.792/0001-30;2022-01-01;1;116468;265480;Capital Subscrito;2021-12-31;107010000.00;N/A;107010000;0;107010000
17.943.792/0001-30;2022-01-01;1;116468;265481;Capital Integralizado;2021-12-31;107010000.00;N/A;107010000;0;107010000
17.943.792/0001-30;2022-01-01;1;116468;265482;Capital Autorizado;2021-12-31;1200000000.00;N/A;0;0;0
18.174.270/0001-84;2022-01-01;4;126054;291127;Capital Emitido;2021-05-27;406220000.00;Totalmente integralizado.;132068352;0;132068352
18.174.270/0001-84;2022-01-01;4;126054;291128;Capital Subscrito;2021-05-27;406220000.00;;132068352;0;132068352
18.174.270/0001-84;2022-01-01;4;126054;291129;Capital Integralizado;2021-05-27;406220000.00;;132068352;0;132068352
18.174.270/0001-84;2022-01-01;4;126054;291130;Capital Autorizado;2021-04-19;0.00;;200000000;0;200000000
18.328.118/0001-09;2022-01-01;16;127157;293047;Capital Emitido;2023-03-01;1725365438.75;Não aplicável;462471262;0;462471262
18.328.118/0001-09;2022-01-01;16;127157;293048;Capital Subscrito;2023-03-01;1725365438.75;Não aplicável;462471262;0;462471262
18.328.118/0001-09;2022-01-01;16;127157;293049;Capital Integralizado;2023-03-01;1725365438.75;Não aplicável;462471262;0;462471262
18.328.118/0001-09;2022-01-01;16;127157;293050;Capital Autorizado;2020-08-18;0.00;Não aplicável;200000000;0;200000000
18.483.666/0001-03;2022-01-01;5;125036;286877;Capital Autorizado;2022-04-27;700000000.00;n/a;0;0;0
18.483.666/0001-03;2022-01-01;5;125036;286878;Capital Emitido;2021-12-31;15400000.00;n/a;88000000;0;88000000
18.483.666/0001-03;2022-01-01;5;125036;286879;Capital Subscrito;2021-12-31;15400000.00;n/a;88000000;0;88000000
18.483.666/0001-03;2022-01-01;5;125036;286880;Capital Integralizado;2021-12-31;15400000.00;n/a;88000000;0;88000000
18.494.485/0001-82;2022-01-01;1;116515;265612;Capital Emitido;2022-04-29;600000.00;N/A;126742656131;0;126742656131
18.494.485/0001-82;2022-01-01;1;116515;265613;Capital Subscrito;2022-04-29;600000.00;N/A;126742656131;0;126742656131
18.494.485/0001-82;2022-01-01;1;116515;265614;Capital Integralizado;2022-04-29;600000.00;;126742656131;0;126742656131
18.494.485/0001-82;2022-01-01;1;116515;265615;Capital Emitido;2020-12-28;1676040.10;N/A;5333330970;0;5333330970
18.494.485/0001-82;2022-01-01;1;116515;265616;Capital Subscrito;2020-12-28;1676040.10;N/A;5333330970;0;5333330970
18.494.485/0001-82;2022-01-01;1;116515;265617;Capital Integralizado;2020-12-28;1676040.10;;5333330970;0;5333330970
18.494.485/0001-82;2022-01-01;1;116515;265618;Capital Emitido;2019-02-28;1276040.20;N/A;4060490071;0;4060490071
18.494.485/0001-82;2022-01-01;1;116515;265619;Capital Subscrito;2019-02-28;1276040.10;N/A;4060490071;0;4060490071
18.494.485/0001-82;2022-01-01;1;116515;265620;Capital Integralizado;2019-02-28;1276040.10;;4060490071;0;4060490071
18.494.485/0001-82;2022-01-01;1;116515;265621;Capital Emitido;2017-04-28;606040.10;N/A;6051401;0;6051401
18.494.485/0001-82;2022-01-01;1;116515;265622;Capital Subscrito;2017-04-28;606040.10;N/A;6051401;0;6051401
18.494.485/0001-82;2022-01-01;1;116515;265623;Capital Integralizado;2017-04-28;606040.10;;6051401;0;6051401
18.494.485/0001-82;2022-01-01;1;116515;265624;Capital Emitido;2013-07-16;1000.00;N/A;1000;0;1000
18.494.485/0001-82;2022-01-01;1;116515;265625;Capital Subscrito;2013-07-16;1000.00;N/A;1000;0;1000
18.494.485/0001-82;2022-01-01;1;116515;265626;Capital Integralizado;2013-07-16;1000.00;;1000;0;1000
18.572.225/0001-88;2022-01-01;1;116454;265465;Capital Integralizado;2015-03-03;380000000.00;;380000000;0;380000000
18.572.225/0001-88;2022-01-01;1;116454;265466;Capital Emitido;2014-01-07;380000000.00;;380000000;0;380000000
18.593.815/0001-97;2022-01-01;10;128192;296312;Capital Emitido;2021-12-13;250187363.48;;38908257;0;38908257
18.593.815/0001-97;2022-01-01;10;128192;296313;Capital Subscrito;2021-12-13;250187363.48;;38908257;0;38908257
18.593.815/0001-97;2022-01-01;10;128192;296314;Capital Integralizado;2021-12-13;250187363.48;;38908257;0;38908257
18.593.815/0001-97;2022-01-01;10;128192;296315;Capital Emitido;2021-03-30;249956867.28;;38846627;0;38846627
18.593.815/0001-97;2022-01-01;10;128192;296316;Capital Subscrito;2021-03-30;249956867.28;;38846627;0;38846627
18.593.815/0001-97;2022-01-01;10;128192;296317;Capital Integralizado;2021-03-30;249956867.28;;38846627;0;38846627
18.593.815/0001-97;2022-01-01;10;128192;296318;Capital Autorizado;2021-03-30;0.00;;8806870;0;8806870
18.593.815/0001-97;2022-01-01;10;128192;296319;Capital Emitido;2020-11-25;249651997.17;;38758616;0;38758616
18.593.815/0001-97;2022-01-01;10;128192;296320;Capital Subscrito;2020-11-25;249651997.17;;38758616;0;38758616
18.593.815/0001-97;2022-01-01;10;128192;296321;Capital Integralizado;2020-11-25;249651997.17;;38758616;0;38758616
18.593.815/0001-97;2022-01-01;10;128192;296322;Capital Autorizado;2020-11-25;0.00;;8894881;0;8894881
18.593.815/0001-97;2022-01-01;10;128192;296323;Capital Emitido;2020-09-30;249618487.17;;38748616;0;38748616
18.593.815/0001-97;2022-01-01;10;128192;296324;Capital Subscrito;2020-09-30;249618487.17;;38748616;0;38748616
18.593.815/0001-97;2022-01-01;10;128192;296325;Capital Integralizado;2020-09-30;249554331.39;;38729350;0;38729350
18.593.815/0001-97;2022-01-01;10;128192;296326;Capital Autorizado;2020-09-30;0.00;;8904881;0;8904881
18.593.815/0001-97;2022-01-01;10;128192;296327;Capital Emitido;2020-08-26;249554331.39;;38729350;0;38729350
18.593.815/0001-97;2022-01-01;10;128192;296328;Capital Subscrito;2020-08-26;249554331.39;;38729350;0;38729350
18.593.815/0001-97;2022-01-01;10;128192;296329;Capital Integralizado;2020-08-26;247280259.62;;38044801;0;38044801
18.593.815/0001-97;2022-01-01;10;128192;296330;Capital Autorizado;2020-08-26;0.00;;8924147;0;8924147
18.593.815/0001-97;2022-01-01;10;128192;296331;Capital Emitido;2020-02-13;247280259.62;;38044801;0;38044801
18.593.815/0001-97;2022-01-01;10;128192;296332;Capital Subscrito;2020-02-13;247280259.62;;38044801;0;38044801
18.593.815/0001-97;2022-01-01;10;128192;296333;Capital Integralizado;2020-02-13;247280259.62;;38044801;0;38044801
18.593.815/0001-97;2022-01-01;10;128192;296334;Capital Autorizado;2020-02-13;0.00;;9608696;0;9608696
18.593.815/0001-97;2022-01-01;10;128192;296335;Capital Emitido;2019-12-12;73367219.62;;20653497;0;20653497
18.593.815/0001-97;2022-01-01;10;128192;296336;Capital Subscrito;2019-12-12;73367219.62;;20653497;0;20653497
18.593.815/0001-97;2022-01-01;10;128192;296337;Capital Integralizado;2019-12-12;73367219.62;;20653497;0;20653497
18.593.815/0001-97;2022-01-01;10;128192;296338;Capital Autorizado;2019-12-12;0.00;;27000000;0;27000000
18.903.785/0001-78;2022-01-01;6;125416;288981;Capital Emitido;2023-04-14;686150152.38;;686150152;0;686150152
18.903.785/0001-78;2022-01-01;6;125416;288982;Capital Subscrito;2023-04-14;686150152.38;;686150152;0;686150152
18.903.785/0001-78;2022-01-01;6;125416;288983;Capital Integralizado;2023-04-14;686150152.38;;686150152;0;686150152
18.903.785/0001-78;2022-01-01;6;125416;288984;Capital Emitido;2022-10-14;661150152.38;;661150152;0;661150152
18.903.785/0001-78;2022-01-01;6;125416;288985;Capital Integralizado;2022-10-14;661150152.38;;661150152;0;661150152
18.903.785/0001-78;2022-01-01;6;125416;288986;Capital Emitido;2021-10-28;612883152.38;;612883152;0;612883152
18.903.785/0001-78;2022-01-01;6;125416;288987;Capital Subscrito;2021-10-28;612883152.38;;612883152;0;612883152
18.903.785/0001-78;2022-01-01;6;125416;288988;Capital Integralizado;2021-10-28;612883152.38;;612883152;0;612883152
18.903.785/0001-78;2022-01-01;6;125416;288989;Capital Autorizado;2021-10-28;0.00;;0;0;0
19.014.221/0001-47;2022-01-01;4;124974;286732;Capital Emitido;2022-11-30;11670894777.56;Totalmente integralizado;992653503;0;992653503
19.014.221/0001-47;2022-01-01;4;124974;286733;Capital Subscrito;2022-11-30;11670894777.56;Totalmente integralizado;992653503;0;992653503
19.014.221/0001-47;2022-01-01;4;124974;286734;Capital Integralizado;2022-11-30;11670894777.56;Totalmente integralizado;992653503;0;992653503
19.014.221/0001-47;2022-01-01;4;124974;286735;Capital Autorizado;2022-11-24;0.00;;1000000000;0;1000000000
19.208.022/0001-70;2022-01-01;5;125521;289491;Capital Integralizado;2022-02-17;726000000.00;;726000000;0;726000000
19.208.022/0001-70;2022-01-01;5;125521;289492;Capital Autorizado;2022-02-17;726000000.00;;726000000;0;726000000
19.208.022/0001-70;2022-01-01;5;125521;289493;Capital Integralizado;2021-11-04;656000000.00;;656000000;0;656000000
19.208.022/0001-70;2022-01-01;5;125521;289494;Capital Autorizado;2021-11-04;656000000.00;;656000000;0;656000000
19.208.022/0001-70;2022-01-01;5;125521;289495;Capital Integralizado;2021-09-16;621000000.00;;621000000;0;621000000
19.208.022/0001-70;2022-01-01;5;125521;289496;Capital Autorizado;2021-09-16;621000000.00;;621000000;0;621000000
